cost_bps,net_sharpe,net_cagr,ann_tcost
0.0,1.3212343064690342,0.15850447968437043,0.0
2.5,1.2785291711593183,0.15274828836197396,0.0049843501468383
5.0,1.235812917923004,0.1470205029792031,0.0099687002936766
10.0,1.1503497424628057,0.1356495937996265,0.0199374005873532
20.0,0.9793195442926503,0.11324256592643756,0.0398748011747064
35.0,0.7225955103678184,0.08045273474617276,0.06978090205573621
50.0,0.46578664258627706,0.048622295850211605,0.099687002936766
75.0,0.037979417492742654,-0.0023718239018284404,0.149530504405149
100.0,-0.38898604755326477,-0.05090226488810279,0.199374005873532
