aum,net_sharpe,net_cagr,ann_tcost,gross_sharpe
1000000.0,1.0662089067366989,0.07602617547766877,0.0016558803981588956,1.0894602930762507
10000000.0,1.065704129369939,0.07598745053784728,0.0016918875160330331,1.0894602930762507
50000000.0,1.06479162605799,0.07591745023666285,0.0017569782628552818,1.0894602930762507
100000000.0,1.0641078631257064,0.07586500061159374,0.0018057520204934668,1.0894602930762507
500000000.0,1.0612221853399857,0.0756436806002092,0.0020115870350531397,1.0894602930762507
1000000000.0,1.0590598261480157,0.07547787078855772,0.0021658231992348394,1.0894602930762507
5000000000.0,1.0499336290674592,0.07477839907409511,0.0028167306674573263,1.0894602930762507
10000000000.0,1.0430945530765134,0.07425456675098352,0.0033044682438391777,1.0894602930762507
50000000000.0,1.0142560669658545,0.07204901448982715,0.005360629194945948,1.0894602930762507
100000000000.0,0.9932869349902327,0.07044920282176781,0.006854657362654089,1.0894602930762507
