asset,periods_held,total_contribution,mean_per_period,sharpe
UAL,194,-0.0007017639656863484,-3.617340029311074e-06,-0.1770599662062715
CVX,47,-0.0007026382051805203,-1.4949749046394049e-05,-1.8040540031624728
CDW,60,-0.0007053673565615282,-1.1756122609358803e-05,-0.9803632919952002
F,52,-0.0007054604586000136,-1.3566547280769492e-05,-1.2472087509847631
AEP,178,-0.0007253144093046042,-4.074800052273057e-06,-0.6247342144408329
KVUE,42,-0.00074162557721087,-1.765775183835405e-05,-2.700438069669797
ADP,152,-0.000751792848022506,-4.946005579095434e-06,-0.776627527170809
REG,68,-0.0007870867158835305,-1.1574804645346036e-05,-1.633886889043609
RJF,160,-0.0007958586274953686,-4.9741164218460535e-06,-0.5269668578928431
BX,70,-0.0008039565605128683,-1.1485093721612405e-05,-0.8962624326195718
SPGI,118,-0.000805685097957057,-6.827839813195398e-06,-0.8358077584698185
AMGN,51,-0.0008127564833893942,-1.5936401635086162e-05,-1.746142419670433
DRI,125,-0.0008170939439086017,-6.536751551268814e-06,-0.8406946613721239
LVS,42,-0.0008199900058145156,-1.9523571567012276e-05,-1.0813305340344814
XOM,53,-0.0008236084230955818,-1.5539781567841165e-05,-1.7313824985519344
LMT,93,-0.0008432005549642559,-9.066672634024257e-06,-1.2066000989409669
NCLH,12,-0.0008467122272619197,-7.055935227182664e-05,-6.154432646442639
DVN,41,-0.0008472297726422779,-2.066414079615312e-05,-1.4671337208800093
DTE,105,-0.0008531789134283221,-8.125513461222116e-06,-1.419530709154136
TDY,143,-0.0008567156460069519,-5.991018503545118e-06,-0.7809921229526199
HUBB,49,-0.0008749257840768535,-1.7855628246466397e-05,-1.3940345107224357
ACGL,121,-0.000878626476427016,-7.261375838239801e-06,-0.7067315837788342
VMC,146,-0.0008794659788729934,-6.0237395813218724e-06,-0.7014805193235185
VLTO,91,-0.0009065908932297585,-9.962537288239104e-06,-1.5068513169627935
PSX,168,-0.0009083780689484611,-5.407012315169412e-06,-0.5725167442244751
HAL,48,-0.0009096383759909077,-1.8950799499810577e-05,-1.7356082401737916
UBER,63,-0.0009643625278160419,-1.5307341711365744e-05,-1.1041279188299395
REGN,126,-0.0009704037680352281,-7.701617206628794e-06,-0.9257615507990387
XYL,124,-0.0009931593100499703,-8.009349274596535e-06,-0.9306579632027788
EXC,111,-0.0009975906900417126,-8.987303513889303e-06,-1.5998357956690958
EIX,66,-0.0010000424990169639,-1.5152159076014603e-05,-1.790434605031719
MHK,54,-0.0010120942958269893,-1.874248695975906e-05,-1.1426642675006875
APD,50,-0.0010957096974826875,-2.1914193949653752e-05,-2.0414786669720417
CTSH,57,-0.0011012143104150017,-1.9319549305526347e-05,-2.5636135864045397
EXPD,57,-0.0011124152847244904,-1.9516057626745445e-05,-1.1347029985154184
TSLA,162,-0.001175912804221625,-7.258721013713734e-06,-0.3493418023239688
EFX,41,-0.001185055847745904,-2.8903801164534245e-05,-3.3729083396347956
NOC,96,-0.001239174017934521,-1.2908062686817928e-05,-1.3409629872032247
CRL,6,-0.0013063191635834645,-0.00021771986059724408,-9.165352983568406
MPC,213,-0.00134730704574125,-6.3253851912734745e-06,-0.5085425393357222
CINF,116,-0.0013517153107109985,-1.165271819578447e-05,-1.4087268647524227
KO,78,-0.0013884595299560449,-1.7800763204564677e-05,-3.167987091110728
DG,128,-0.0013885166173900395,-1.0847786073359684e-05,-0.8600822207864602
FIS,163,-0.0014091217715532154,-8.644918843884756e-06,-0.930039309932243
INCY,150,-0.001443614383407437,-9.624095889382914e-06,-0.8312272003772736
PAYC,104,-0.001467548288092053,-1.4111041231654356e-05,-1.3387649381911602
ULTA,149,-0.001476379336427606,-9.908586150520845e-06,-0.7921321699601922
APA,51,-0.0015581553008468224,-3.055206472248671e-05,-1.8919571630707397
SBUX,17,-0.0015746381503257776,-9.262577354857516e-05,-4.8973979368775336
MCO,197,-0.0015941612165556928,-8.09218891652636e-06,-0.8848482807717284
IP,123,-0.0016406539154048183,-1.3338649718738361e-05,-1.092925829348361
