cost_bps,net_sharpe,net_cagr,ann_tcost
0.0,0.17992357414213286,0.015977729193485057,0.0
2.5,0.15438908689740474,0.010733695247411523,0.0051896281469981445
5.0,0.12882637133199293,0.005513901667633325,0.010379256293996289
10.0,0.07762056837355487,-0.004853361996471683,0.020758512587992578
20.0,-0.025081963362291612,-0.025301358551263142,0.041517025175985156
35.0,-0.17972976542218486,-0.055268730590628534,0.07265479405797402
50.0,-0.33487266926096143,-0.0844089793970757,0.10379256293996289
75.0,-0.5938649528753194,-0.13119299311936217,0.15568884440994435
100.0,-0.852366366565085,-0.17582706678400828,0.20758512587992578
