asset,periods_held,total_contribution,mean_per_period,sharpe
S,31,0.012219807924177447,0.00039418735239282087,0.5967896492200482
JOY,32,0.012213990020209033,0.0003816871881315323,0.7223431332402734
ETN,74,0.012059996377940328,0.00016297292402622066,0.33593287377170616
CDNS,40,0.012035671581358572,0.0003008917895339643,1.1813630718853612
DEN,15,0.011953759302968705,0.0007969172868645803,1.5038632637819027
DF,38,0.011866800143821986,0.0003122842143111049,0.4384672355174983
MSI,71,0.011813118071108561,0.00016638194466350086,0.5394205745722509
NRG,86,0.011538630796131537,0.0001341701255364132,0.3052469266737722
AXON,20,0.0114849843494977,0.000574249217474885,0.6926290005128083
BRO,27,0.011475940154243748,0.0004250348205275462,1.2909301551635755
AIG*,46,0.011475040756235974,0.0002494574077442603,0.26582795685832306
EFX,60,0.011448921801374416,0.00019081536335624025,0.6722069974625577
RN7,35,0.011431037222097554,0.00032660106348850155,0.470531234822742
LB,54,0.01139789631414868,0.00021107215396571632,0.40561104213215093
ON,23,0.011298048133873834,0.0004912194840814711,0.6156240305415018
EXPE,78,0.011261584048320079,0.00014437928267077024,0.29604715443411533
HD,74,0.011163279630363794,0.00015085513014005127,0.6331280747161518
ABC,92,0.011040511070125594,0.00012000555511006081,0.3808564842782268
BRKB,68,0.010904764415533142,0.00016036418258136973,0.6366693756243542
HAS,73,0.010841720408213329,0.00014851671792073053,0.3619803396173352
RL,94,0.010840875625901067,0.0001153284641053305,0.297939951570598
WPI,34,0.010796862372382605,0.0003175547756583119,1.306405163063824
T,112,0.010622487242706383,9.48436360955927e-05,0.33139852710995255
GRMN,70,0.010604085527229426,0.00015148693610327751,0.4883574710977977
EQT,59,0.010566491359385087,0.00017909307388788283,0.35428610358497215
TT,51,0.010487293448881042,0.00020563320488002043,0.5034789249284727
COST,108,0.01048416115994702,9.707556629580574e-05,0.4129892791447711
QRVO,32,0.010481340395229376,0.000327541887350918,0.9592744670191675
BSC.1,6,0.010314466179513974,0.0017190776965856625,2.962101191288428
CPB,113,0.010262511517475639,9.081868599535964e-05,0.31753456866791907
TPR,52,0.01022533389822973,0.00019664103650441787,0.36799254678337345
GHC,40,0.01017815807461603,0.00025445395186540076,0.713526120483381
FHN,41,0.010079139503691239,0.00024583267082173754,0.38999688945611594
VFC,81,0.010051293240209605,0.0001240900400025877,0.3213882733991605
AVP,48,0.009985565735355362,0.00020803261948657004,0.35043112008621025
AMG,28,0.009979127584853779,0.0003563974137447778,0.7648738457901061
PHM,90,0.009948492972090533,0.00011053881080100592,0.14963781592546652
FCX,41,0.009921836542330982,0.00024199601322758493,0.44840457306941034
ZTS,70,0.00991438343314185,0.00014163404904488357,0.5226112682947307
CMS,96,0.00990134123726255,0.00010313897122148488,0.45470595530500496
HRL,111,0.009898024194403202,8.917138913876759e-05,0.3216537950301007
BA,91,0.009891439706300565,0.00010869713962967653,0.2284187792210342
HSY,112,0.00986583046715442,8.808777202816446e-05,0.3629064162179811
TXT,84,0.009801734731565844,0.00011668731823292671,0.2353380050257313
GWW,90,0.009681444637339354,0.00010757160708154838,0.297462684021875
DC7,28,0.00964110664533257,0.0003443252373333061,0.8836347521194247
TRGP,19,0.009603270274836859,0.0005054352776229926,1.1092172150370863
IT,32,0.00957430689172824,0.0002991970903665075,0.5642032621577874
DPS,53,0.009564953746870527,0.00018047082541265143,0.6248159234776715
CSC,43,0.009489772525657015,0.000220692384317605,0.39361426975127883
WDAY,6,0.009460515845008887,0.0015767526408348145,2.4619552956059385
IPGP,19,0.00945881758162814,0.0004978325042962179,0.9828419254310691
RHI,71,0.00944528180564603,0.00013303213810769056,0.3570200935874045
NOW,32,0.009412810798098657,0.00029415033744058304,0.5926744221571248
TLAB,28,0.009181736343110238,0.00032791915511107993,1.1711632356491013
PYPL,60,0.009145771455744599,0.00015242952426240997,0.3274821151923485
CLF,29,0.009085279904550615,0.0003132855139500212,0.2689930049821405
SIVB,21,0.008955428396822868,0.0004264489712772794,0.6817663804466856
GDDY,7,0.0086921455722901,0.0012417350817557286,2.0998400194877633
DTE,84,0.008664606309032739,0.0001031500751075326,0.47310102307168234
GS,84,0.008661790372014862,0.00010311655204779598,0.21750558864611888
TWX*,17,0.00858961678721918,0.0005052715757187753,1.5010560486239923
IR,58,0.008367933725573925,0.000144274719406447,0.32485671781414843
PXD,71,0.008338125828291472,0.00011743839194776721,0.24519405771011785
RIG,32,0.008275989779017782,0.0002586246805943057,0.31317445841984787
MMM,81,0.00823341670598879,0.00010164711982702211,0.32011851542573483
ISRG,107,0.008054742782551014,7.52779699303833e-05,0.15182645985579743
TYL,27,0.007920333001813142,0.00029334566673382004,0.878129372735699
BLL,79,0.007836479593398178,9.919594422023011e-05,0.3088483974327329
SNPS,44,0.007758370622008611,0.00017632660504565025,0.43748588488490764
TMUS,39,0.007703216240954568,0.00019751836515268122,0.630014757072966
VRSK,50,0.007685652099001672,0.00015371304198003345,0.6870036914570486
LW,39,0.007657607447066564,0.00019634890889914266,0.4427151140946535
SIAL,26,0.0076350660836815385,0.00029365638783390534,0.5190502385505209
TDG,44,0.007594407145842259,0.0001726001624055059,0.42842987251281794
LUMN,43,0.007545269099585455,0.00017547137440896405,0.38496600571693507
GPS,75,0.007454570402576427,9.939427203435235e-05,0.19080913649188885
ADT,16,0.007453095400170595,0.0004658184625106622,0.7046143841189223
PAYC,21,0.007418001674968548,0.00035323817499850226,0.5203247777616223
DTV,39,0.0073560952834493,0.00018861782778075128,0.6153371381231462
DWDP,7,0.007349957982578771,0.001049993997511253,1.8707956076979217
AN,41,0.0073456588666194495,0.0001791624113809622,0.34871236321329324
BTU,53,0.0072755592861799955,0.0001372747035128301,0.22219252190208386
DOFSQ,27,0.0072068411847012815,0.00026692004387782523,0.4453591680543645
PARA,17,0.007202928558708221,0.000423701679924013,1.1506629909222819
DYNIQ,9,0.007169943528756563,0.0007966603920840625,1.176541627505063
MPC,80,0.007072663854637541,8.840829818296927e-05,0.1943130876595519
WBA,63,0.006921660632390939,0.00010986762908557046,0.2336610092624365
WB,12,0.006911114984531192,0.0005759262487109326,0.5877739763383689
TEL,54,0.006897594331540284,0.0001277332283618571,0.2719265487785477
AMT,84,0.006802176003550165,8.097828575654959e-05,0.28214758716556665
RRC,49,0.006717521731280703,0.00013709228023021843,0.20820130815108012
AFL,55,0.006682290123250399,0.00012149618405909817,0.43527788368982984
BAC,74,0.0066482991783887386,8.984188078903701e-05,0.15848718575930307
FISV,99,0.006591209081778451,6.657786951291365e-05,0.2712793283786648
AVY,77,0.006572241731792927,8.535378872458347e-05,0.24276303442749214
COTY,16,0.0065351143295708895,0.0004084446455981806,0.4857774845675121
BLK,45,0.0065211124143822775,0.00014491360920849505,0.3819623400874238
ACN,48,0.0064721332431539064,0.00013483610923237306,0.42479748969690384
NTAP,105,0.0064690771182752925,6.16102582692885e-05,0.12435339795437163
BC,7,0.006353648687309819,0.000907664098187117,1.8047728967105727
NOC,68,0.0063172794689437435,9.29011686609374e-05,0.3857824622247371
MS,88,0.006243041891539481,7.094365785840318e-05,0.14001603531760337
OMX,7,0.006216268364857346,0.0008880383378367637,0.9118286916538707
TFX,28,0.006171671626250953,0.0002204168437946769,0.5559970570767283
CMCSA,81,0.006135489123660886,7.574677930445539e-05,0.19597544035437342
DV,19,0.006134810517458518,0.0003228847640767641,0.45151363034627606
CME,66,0.0061276211273098725,9.284274435317989e-05,0.42704827851843336
CXO,17,0.006115138459188846,0.0003597140270111086,0.808529095178205
EL,91,0.006067900926619845,6.668022996285544e-05,0.12810842929254487
ETSY,18,0.005997629796304709,0.0003332016553502616,0.492314446075738
ENPH,31,0.005969272477284583,0.00019255717668659945,0.23603230838768013
PCP,33,0.005940799531791147,0.00018002422823609537,0.440454464840691
GOOG,64,0.005920230722759134,9.250360504311147e-05,0.2519085846577629
SIG,13,0.005860023004247153,0.00045077100032670403,0.7624584964589064
PEAK,42,0.0058318314322950565,0.0001388531293403585,0.3386018631853079
NUE,66,0.005818676891083436,8.816177107702176e-05,0.1713893198981022
CITGQ,8,0.005790550038735862,0.0007238187548419827,0.9015800314459594
XEC,26,0.005776500298440056,0.0002221730884015406,0.36921046325039303
QWST,22,0.0057448459203022885,0.00026112936001374036,0.924730014148277
ORLY,116,0.005712271831820749,4.9243722688109906e-05,0.11110238814595891
AJG,57,0.00570562630711969,0.0001000987071424507,0.44072873152546804
ROP,62,0.00556091201780357,8.969212931941242e-05,0.2766778938642198
TXN,66,0.005546394354785588,8.403627810281193e-05,0.3177114380752186
AON,85,0.005542725710518555,6.520853777080653e-05,0.20828638540159156
POOL,18,0.0055296031611531404,0.00030720017561961893,0.6580392856260129
APTV,41,0.005512714019614391,0.00013445643950279,0.31523548279509733
TJX,118,0.005446654052866344,4.615808519378257e-05,0.17578826919293097
ERIE,9,0.005419534651970229,0.000602170516885581,3.9529789658666252
AYI,6,0.0053888808777635515,0.0008981468129605919,3.105912882622632
ARE,41,0.005367584144670319,0.00013091668645537363,0.24616518669506227
KBH,8,0.005349875958727131,0.0006687344948408914,0.6450585489761659
ES,74,0.005324203739819369,7.194869918674824e-05,0.2961439097091388
URI,44,0.005267651555047612,0.00011971935352380936,0.21461415864129138
CCE,41,0.0052622049372396985,0.00012834646188389508,0.29687837970949754
CFN,16,0.005261030899761816,0.0003288144312351135,0.4787229800029319
NVR,22,0.0051828246714578936,0.00023558293961172243,0.6127002721737965
CSX,99,0.005133548705270846,5.1854027325968144e-05,0.12651155809187825
AAPL*,63,0.00512445978766212,8.134063155019238e-05,0.18338175587999264
JBHT,35,0.0050285327664950025,0.00014367236475700007,0.37574613277253477
BKNG,34,0.005008519146972339,0.00014730938667565702,0.4456527231889468
NYT,17,0.004957511477539703,0.0002916183222082178,0.5116304910621344
PGR,91,0.00494607386651045,5.435246007154341e-05,0.19603223203211545
STLD,7,0.00484816547514351,0.0006925950678776443,1.3857003511012107
WYNN,86,0.004845245730864499,5.634006663795929e-05,0.09119388000115197
SRE,86,0.004827300251508534,5.6131398273355046e-05,0.2331585123084437
TWTR,14,0.004822522749233296,0.00034446591065952117,0.5637449944311655
WEC,94,0.004816815651981499,5.124271970193084e-05,0.25275476532703073
RTN,21,0.004779154008272798,0.00022757876229870466,0.8127326596259226
GPN,47,0.004727018130660467,0.00010057485384383972,0.2528719307005796
JNY,7,0.00471685272994742,0.0006738361042782029,1.3109602913828704
MPN,9,0.004552025773496037,0.0005057806414995596,0.825705806010638
MSCI,30,0.00441225724511986,0.00014707524150399533,0.7060650049017911
ADI,38,0.004364663448798156,0.00011485956444205674,0.31502735563231143
SOV,10,0.0043603210517917735,0.00043603210517917737,0.5780200725791227
NVLS,20,0.004271817301214138,0.00021359086506070687,0.4563751924520083
LNT,38,0.004256225433035421,0.00011200593244830055,0.5929588384168017
PCLN,31,0.0042537656639109805,0.00013721824722293485,0.20665989277287222
SLB,77,0.004225016776298541,5.487034774413689e-05,0.11322703598114406
MO,87,0.004205838791293959,4.8342974612574244e-05,0.18603632411508045
AEC1,22,0.004192113528046385,0.00019055061491119932,0.24455277427387706
DOV,56,0.004188485310911743,7.479438055199541e-05,0.20238418504935335
BR,17,0.004186687068879809,0.0002462757099341064,0.8419988242443536
HCP,27,0.004132710256634537,0.0001530633428383162,0.5377734579854649
CBOE,49,0.004112282013919373,8.392412273304842e-05,0.3127034926991911
DELL,24,0.004100158627391649,0.00017083994280798535,0.2527901769954549
WM,68,0.0040929772309431945,6.019084163151757e-05,0.2550604841619158
NTH,23,0.004033180255387679,0.00017535566327772517,0.49121894920683523
AVGO,74,0.004019397890660982,5.4316187711634884e-05,0.0961965257434943
DIS,69,0.003971578741909815,5.755911220159152e-05,0.14995006919746573
PANW,9,0.003952500689329518,0.00043916674325883534,0.821690836132244
COV,12,0.003948714981014387,0.0003290595817511989,0.8693247231403786
PKG,29,0.003902859800407842,0.0001345813724278566,0.37121342437549404
ADP,60,0.003899773158091913,6.499621930153188e-05,0.21896452236586234
PBI,72,0.0038914580768546936,5.404802884520408e-05,0.12368344895285555
CLX,90,0.0038586952922990336,4.287439213665593e-05,0.1767178656067782
CHTR,52,0.003846542219505928,7.397196575972938e-05,0.16728024132731667
NXPI,7,0.003820809633450028,0.0005458299476357183,0.8919530597471789
SLE,15,0.0037751477765792982,0.0002516765184386199,1.0037746457239791
DDS,6,0.003762560080892769,0.0006270933468154614,1.1144364708255055
MHK,47,0.0037568010969715984,7.993193823343827e-05,0.20317405086646378
NDAQ,84,0.0036661291253693657,4.364439434963531e-05,0.16041169892911428
ED,88,0.0036551739658810525,4.153606779410287e-05,0.17787972729374704
MNST,70,0.0036146124734786457,5.163732104969494e-05,0.1296576211531736
MKTX,33,0.0035647764068748875,0.0001080235274810572,0.29281996107654934
DXC,28,0.0035191652728639774,0.00012568447403085633,0.20904393875627844
HCBK,44,0.003514257377603184,7.986948585461783e-05,0.16736403583948806
MCO,73,0.003503678704618968,4.799559869341052e-05,0.11642507850295492
JBL,43,0.0034799189887407683,8.09283485753667e-05,0.1404479843498897
GD,94,0.0034764772516291034,3.698380054924578e-05,0.1323703999323259
KSU,30,0.0034559553062787005,0.00011519851020929001,0.3329892144719167
RTX,30,0.0034387185133826327,0.00011462395044608776,0.41141469101568484
FANG,39,0.0033949497916529897,8.704999465776896e-05,0.16245846109588216
FDS,12,0.003392689044357451,0.00028272408702978755,0.6488312676494016
JEC,6,0.0033804055188053016,0.0005634009198008836,1.2846069165905363
COH,53,0.0033732304658171787,6.364585784560715e-05,0.12602488771560252
LIN,23,0.0033473855160032952,0.00014553850069579544,0.7262931964372685
BBBY,55,0.003345144887093942,6.0820816128980766e-05,0.17684410233815204
CBE,6,0.0032917100263315565,0.0005486183377219261,1.4774129669003577
CNP,88,0.003281309534677042,3.7287608348602746e-05,0.1492995498059101
VTRS,13,0.0032734548739163493,0.0002518042210704884,0.4529097625744796
QLG,16,0.0032727105277893785,0.00020454440798683615,0.36456668133095443
VNO,62,0.0032702043918119627,5.27452321259994e-05,0.15783917863755373
MAA,53,0.003219003476165552,6.0735914644633056e-05,0.23555873153774118
UAA,25,0.003173619211441116,0.00012694476845764464,0.21269569087305998
LVS,31,0.0031657136340399058,0.00010211979464644857,0.20790340986274977
EQR,115,0.0031623661157728867,2.749883578932945e-05,0.08574178429929154
LLL,41,0.0031447870790782878,7.670212387995824e-05,0.26108770028263306
JWN,50,0.003057714367366992,6.115428734733984e-05,0.12455416002865866
GIS,125,0.003043936302816294,2.435149042253035e-05,0.10217417909018676
OI,43,0.0030325924954205117,7.052540687024445e-05,0.0946334430691246
UNM,34,0.002949552995251911,8.675155868387974e-05,0.19844568861055292
MAR,78,0.0029453984579246814,3.776151869134207e-05,0.08430133531234492
MHFI,43,0.002934441938271416,6.824283577375386e-05,0.209770413369614
MGM,23,0.0029243882734344587,0.00012714731623628082,0.23746861524780633
OGN,7,0.002902680016630658,0.00041466857380437975,0.6716908557770729
ROH,9,0.0028292810415129948,0.00031436456016811055,0.49561005410166054
TWC,7,0.002789100773658254,0.00039844296766546484,2.3035133186221177
NEE,92,0.002770228717094189,3.0111181707545535e-05,0.12942517495808506
UPS,44,0.0027630582316634095,6.279677799235022e-05,0.19358909373371877
L,64,0.0027197195355248283,4.249561774257544e-05,0.24566339678759735
TMK,64,0.0026991800292984172,4.217468795778777e-05,0.14323063779464257
CSCO,79,0.0026777317211221403,3.389533824205241e-05,0.08362885304394821
BG,16,0.0026149838172523253,0.00016343648857827033,0.5519714911903872
HBI,30,0.0024427672953039993,8.14255765101333e-05,0.1953762567218508
HOT,26,0.00231496384567329,8.903707098743423e-05,0.12275512585661001
ATO,39,0.002287964118929529,5.866574663921869e-05,0.245760268462272
SVU,28,0.0022823628452129604,8.151295875760572e-05,0.1099852470224705
FOXA,54,0.0022609303613622773,4.18690807659681e-05,0.11390936136323358
ODFL,35,0.002239947182797071,6.399849093705917e-05,0.13312105920387396
BWA,71,0.002230828626302283,3.142012149721525e-05,0.06671095205185469
WYE,9,0.0022236334966735365,0.00024707038851928186,1.6339784956668202
UIS,8,0.0021880781192905327,0.0002735097649113166,0.5938272875179256
DOC,8,0.002149217896426093,0.0002686522370532616,0.6873952234512566
IBM,91,0.0021381425767753198,2.349607227225626e-05,0.07769822232671879
EW,82,0.002107527670183424,2.570155695345639e-05,0.06469246275748997
LLTC,15,0.002099752690014869,0.00013998351266765794,0.8317488818469365
M,72,0.0020780835438199553,2.8862271441943825e-05,0.05466495435801085
LNC,58,0.0020450640021245038,3.525972417456041e-05,0.06179475680661604
MTZ,28,0.002035228694305685,7.268673908234589e-05,0.18516394011677362
INVH,11,0.002034988459543293,0.0001849989508675721,0.721545814575201
BIG,20,0.0020189257327424674,0.00010094628663712337,0.194469580716186
MOT,13,0.0020115454100853793,0.00015473426231425995,0.261588102785266
CSGP,9,0.001968945180189028,0.00021877168668766976,0.5346119984524043
TTWO,40,0.001955388595647095,4.888471489117738e-05,0.15087949131399012
WWY,7,0.0019473165110043486,0.00027818807300062124,2.2629269164467867
LOM,42,0.0019185810853178961,4.568050203137848e-05,0.1663114379393718
UUM,22,0.0018529172684773791,8.422351220351724e-05,0.20528459680598043
KMB,81,0.001813609510805907,2.2390240874147e-05,0.10982331162764945
PNR,66,0.0017175154266079215,2.6022961009210932e-05,0.07244483277099505
MXIM,9,0.0017169917962066264,0.0001907768662451807,1.366263485826935
XL,43,0.0016893977636293113,3.928832008440259e-05,0.07053259292440872
CCI,52,0.0016664079970698303,3.204630763595828e-05,0.09015560114896448
PRGO,47,0.0016637849094320717,3.539967892408663e-05,0.07245931208236904
AXP,56,0.0016328758713780628,2.9158497703179692e-05,0.0963896199227687
KR,111,0.0016064567476330334,1.447258331200931e-05,0.040142735328758214
FOX,49,0.001595072396065361,3.255249787888492e-05,0.08720512349814054
NI,104,0.0015647335401734956,1.5045514809360534e-05,0.054884425782195635
XEL,88,0.0015453799977409757,1.7561136337965633e-05,0.09108088282314442
PSA,88,0.001534105146692253,1.7433013030593783e-05,0.052394380533045674
BBT,9,0.0015162675394477826,0.00016847417104975363,0.920206285473817
EG,11,0.001512647672211013,0.00013751342474645572,0.4231803830049085
TWX,16,0.0014871241798016703,9.29452612376044e-05,0.42069869002636145
SWKS,51,0.0014741822847175762,2.890553499446228e-05,0.07555073934502414
FICO,18,0.0014558213657340272,8.087896476300151e-05,0.1611952753711294
IQV,24,0.0014520490189678693,6.0502042456994556e-05,0.14614888438593235
COR,11,0.0014494345485199314,0.00013176677713817557,0.34023928047476626
ROK,60,0.0013931318887225768,2.3218864812042945e-05,0.052429468424510385
KMI,72,0.0013780195392482115,1.9139160267336272e-05,0.055583421705038515
APH,88,0.0013709556921687287,1.5579041956462824e-05,0.027325209731725846
BHF,7,0.0013040602358701642,0.00018629431941002346,0.2140548788297166
RAI,56,0.0012986298562754992,2.3189818862062485e-05,0.0779667626457685
EVRG,43,0.0012451774756016495,2.8957615711666267e-05,0.1284079125789862
HRS,41,0.0012221834642489357,2.9809352786559408e-05,0.07617604736466523
PBCT,45,0.0011965621613802802,2.6590270252895117e-05,0.0714179107598612
KSS,70,0.0011571426771720284,1.653060967388612e-05,0.03931991164708638
TDY,7,0.0011014288705799905,0.00015734698151142722,0.41263788128132395
DE,66,0.001092350881448538,1.6550770931038455e-05,0.03329155702488813
WAB,26,0.0010909101098698114,4.1958081148838904e-05,0.11445546825721897
AMZN,109,0.001046581551113451,9.601665606545422e-06,0.022360828512220318
PODD,13,0.001003537540220758,7.719519540159677e-05,0.1407233902268679
AOS,33,0.0009979339637175438,3.0240423142955874e-05,0.09833819605077361
ALD,25,0.0009771418336900792,3.908567334760317e-05,0.1216943079928518
EQ,8,0.0009696504789007577,0.00012120630986259471,0.5014559627549557
KFT,20,0.0008830522575487565,4.4152612877437826e-05,0.21868917950449038
CE,18,0.0008546844146831538,4.7482467482397435e-05,0.07360310013682712
NDSN,8,0.0008368952763810439,0.00010461190954763048,0.29017702442640403
DRE,14,0.0008315374888684659,5.9395534919176136e-05,0.16862785454825238
TSCO,64,0.0007657971557326542,1.1965580558322722e-05,0.03350451973634741
RRD,25,0.0007582195579838081,3.0328782319352323e-05,0.05071493725088445
RTN1,33,0.0007490326553157726,2.269795925199311e-05,0.08761794204673809
CEG,45,0.0007188745790251697,1.5974990645003773e-05,0.029043532875482607
APOL,51,0.0006953633017621136,1.3634574544355168e-05,0.024357359556973303
ROST,91,0.0006883762322758637,7.564573981053447e-06,0.02159959571455443
