period,rolling_sharpe
2015-01-31,0.19588105357243416
2015-02-28,0.21673472539606864
2015-03-31,-0.053882344059080295
2015-04-30,0.24540840756327761
2015-05-31,0.34081579750314883
2015-06-30,0.3820996452492327
2015-07-31,0.42850129833978257
2015-08-31,0.4984653442225047
2015-09-30,0.43046668173414054
2015-10-31,0.2745067688721675
2015-11-30,0.3709082719548006
2015-12-31,0.5176439998179188
2016-01-31,0.3392577884349476
2016-02-29,0.27930207000685753
2016-03-31,0.4690275315439698
2016-04-30,0.4473335740797651
2016-05-31,0.6191968231754701
2016-06-30,0.5676017475964741
2016-07-31,0.4282225343909191
2016-08-31,0.3235774396568501
2016-09-30,0.3059639676717187
2016-10-31,-0.04525536037845834
2016-11-30,-0.05706971871463011
2016-12-31,-0.6434942753458475
2017-07-31,-0.44157231511523437
2017-08-31,-0.4701659383272937
2017-09-30,0.12836397424341356
2017-10-31,-0.18677169310222516
2017-11-30,-0.29959363974101216
2017-12-31,-0.3522467367674118
2018-01-31,-0.2354288137477849
2018-02-28,-0.5469491501464804
2018-03-31,-0.5429608781122683
2018-04-30,-0.43877372398781433
2018-05-31,-0.8133630900305074
2018-06-30,-0.7717113488598758
2018-07-31,-0.5727537658296871
2018-08-31,-0.372519853698235
2018-09-30,-0.33500699293145986
2018-10-31,-0.5409141202191167
2018-11-30,-0.676941912770725
2018-12-31,-0.8138186190604035
2019-01-31,-0.632488335507334
2019-02-28,-0.533660715961198
2019-03-31,-0.553262052958088
2019-04-30,0.1238174658787168
2019-05-31,0.030781702559119262
2019-06-30,0.1503252104379539
2019-07-31,0.29571150178370276
2019-08-31,0.14172360036557402
2019-09-30,-0.14395698972063728
2019-10-31,-0.09743514243448857
2019-11-30,-0.13200964750251257
2019-12-31,-0.033747145257669135
2020-01-31,-0.10927472826249557
2020-02-29,0.2709081784698279
2020-03-31,0.1759272264902385
2020-04-30,0.12377028069794803
2020-05-31,0.31651710584866916
2020-06-30,0.3555606106960343
2020-07-31,0.2606758227656646
2020-08-31,0.25476636135288944
2020-09-30,0.2834396157367676
2020-10-31,0.0636928768447794
2020-11-30,-0.060682755851448916
2020-12-31,0.1824980906321155
2021-01-31,0.039486412543321074
2021-02-28,-0.09597750655335258
2021-03-31,0.00024479015629774026
2021-04-30,-0.36491034414414103
2021-05-31,-0.353790850807713
2021-06-30,-0.3694473103439768
2021-07-31,-0.43445168884702445
2021-08-31,-0.3393393517732027
2021-09-30,-0.14821505571802063
2021-10-31,-0.11604048492081315
2021-11-30,-0.1480929864831967
2021-12-31,-0.5656419277813215
2022-01-31,-0.6191249792381097
2022-02-28,-1.0204417484124382
2022-03-31,-0.8264070360307856
2022-04-30,-0.7481969719648164
2022-05-31,-0.5146132468314437
2022-06-30,-0.9108999899815469
2022-07-31,-0.7080153701707507
2022-08-31,-0.6416270607899144
2022-09-30,-0.5155909269798236
2022-10-31,-0.2957472047932212
2022-11-30,-0.24284451141882224
2022-12-31,-0.5496293106638174
2023-01-31,-0.3839659915505556
2023-02-28,-0.19394877939205624
2023-03-31,-0.19559027750403735
2023-04-30,-0.1683526263314053
2023-05-31,-0.054712392818076036
2023-06-30,-0.21499019776562653
2023-07-31,-0.28615815849311454
2023-08-31,-0.20046021796458807
2023-09-30,-0.32816985749094413
2023-10-31,-0.158488740682817
2023-11-30,-0.2559994950729528
2023-12-31,0.18692211760758945
2024-01-31,0.3383444356847527
2024-02-29,0.16511625432914329
2024-03-31,0.08018365899310473
2024-04-30,0.046472932871552027
2024-05-31,-0.027479751975431982
2024-06-30,0.05248883201823985
2024-07-31,0.05769167632623741
2024-08-31,-0.032073348453987675
2024-09-30,0.08262479099727177
2024-10-31,0.26770539680674926
2024-11-30,0.2515941405968878
2024-12-31,0.9074218577983512
2025-01-31,0.931247227964862
2025-02-28,0.45560226376986895
2025-03-31,0.5527491221863966
2025-04-30,0.4012268230431503
2025-05-31,0.19141998000824986
2025-06-30,0.27835606899820925
2025-07-31,0.07309763170034475
2025-08-31,0.18983970206190084
2025-09-30,0.17184529148223693
2025-10-31,0.023532585262236675
2025-11-30,0.2932233938565241
2025-12-31,0.4515340067617984
2026-01-31,0.32779259150839657
2026-02-28,0.2395089282334156
2026-03-31,0.609700181219155
2026-04-30,0.6225116758015296
2026-05-31,0.6522287454456399
2026-06-30,
