ticker,weight,pct_of_invested,sector
AAPL,0.01294936814440751,inf,Information Technology
ADI,0.01294936814440751,inf,Information Technology
ADM,0.01294936814440751,inf,Consumer Staples
AES,0.01294936814440751,inf,Utilities
AKAM,0.01294936814440751,inf,Information Technology
ALB,0.01294936814440751,inf,Materials
AMAT,0.01294936814440751,inf,Information Technology
AMCR,0.01294936814440751,inf,Materials
AMD,0.01294936814440751,inf,Information Technology
APA,0.01294936814440751,inf,Energy
APH,0.01294936814440751,inf,Information Technology
AVGO,0.01294936814440751,inf,Information Technology
BG,0.01294936814440751,inf,Consumer Staples
BIIB,0.01294936814440751,inf,Health Care
BKR,0.01294936814440751,inf,Energy
C,0.01294936814440751,inf,Financials
CAT,0.01294936814440751,inf,Industrials
CBOE,0.01294936814440751,inf,Financials
CFG,0.01294936814440751,inf,Financials
CHRW,0.01294936814440751,inf,Industrials
CMI,0.01294936814440751,inf,Industrials
CSCO,0.01294936814440751,inf,Information Technology
CSX,0.01294936814440751,inf,Industrials
D,0.01294936814440751,inf,Utilities
DAL,0.01294936814440751,inf,Industrials
DELL,0.01294936814440751,inf,Information Technology
EA,0.01294936814440751,inf,Communication
EBAY,0.01294936814440751,inf,Consumer Discretionary
EIX,0.01294936814440751,inf,Utilities
EQIX,0.01294936814440751,inf,Real Estate
ETR,0.01294936814440751,inf,Utilities
EVRG,0.01294936814440751,inf,Utilities
EXPD,0.01294936814440751,inf,Industrials
FANG,0.01294936814440751,inf,Energy
FDX,0.01294936814440751,inf,Industrials
FRT,0.01294936814440751,inf,Real Estate
FSLR,0.01294936814440751,inf,Information Technology
GD,0.01294936814440751,inf,Industrials
GEV,0.01294936814440751,inf,Industrials
GLW,0.01294936814440751,inf,Information Technology
GM,0.01294936814440751,inf,Consumer Discretionary
GNRC,0.01294936814440751,inf,Industrials
GOOG,0.01294936814440751,inf,Communication
GOOGL,0.01294936814440751,inf,Communication
GS,0.01294936814440751,inf,Financials
HAL,0.01294936814440751,inf,Energy
HLT,0.01294936814440751,inf,Consumer Discretionary
HPE,0.01294936814440751,inf,Information Technology
HST,0.01294936814440751,inf,Real Estate
INCY,0.01294936814440751,inf,Health Care
