ticker,weight,pct_of_invested,sector
NVR,-0.010372823293683817,-inf,Consumer Discretionary
OTIS,-0.010372823293683817,-inf,Industrials
PAYX,-0.010372823293683817,-inf,Industrials
PG,-0.010372823293683817,-inf,Consumer Staples
PGR,-0.010372823293683817,-inf,Financials
PNR,-0.010372823293683817,-inf,Industrials
PODD,-0.010372823293683817,-inf,Health Care
POOL,-0.010372823293683817,-inf,Consumer Discretionary
PYPL,-0.010372823293683817,-inf,Financials
RMD,-0.010372823293683817,-inf,Health Care
ROP,-0.010372823293683817,-inf,Information Technology
RSG,-0.010372823293683817,-inf,Industrials
SPGI,-0.010372823293683817,-inf,Financials
SYK,-0.010372823293683817,-inf,Health Care
TAP,-0.010372823293683817,-inf,Consumer Staples
TDG,-0.010372823293683817,-inf,Industrials
TMUS,-0.010372823293683817,-inf,Communication
TPL,-0.010372823293683817,-inf,Energy
TRMB,-0.010372823293683817,-inf,Information Technology
TSCO,-0.010372823293683817,-inf,Consumer Discretionary
TYL,-0.010372823293683817,-inf,Information Technology
UBER,-0.010372823293683817,-inf,Industrials
UDR,-0.010372823293683817,-inf,Real Estate
VICI,-0.010372823293683817,-inf,Real Estate
VLTO,-0.010372823293683817,-inf,Industrials
VRSK,-0.010372823293683817,-inf,Industrials
WDAY,-0.010372823293683817,-inf,Information Technology
WTW,-0.010372823293683817,-inf,Financials
XYL,-0.010372823293683817,-inf,Industrials
ZTS,-0.010372823293683817,-inf,Health Care
