ticker,weight,pct_of_invested,sector
ADM,0.02893826524868827,inf,Consumer Staples
ALB,0.02893826524868827,inf,Materials
AMAT,0.02893826524868827,inf,Information Technology
CAT,0.02893826524868827,inf,Industrials
CBOE,0.02893826524868827,inf,Financials
CMI,0.02893826524868827,inf,Industrials
FDX,0.02893826524868827,inf,Industrials
GLW,0.02893826524868827,inf,Information Technology
GM,0.02893826524868827,inf,Consumer Discretionary
GOOG,0.02893826524868827,inf,Communication
GOOGL,0.02893826524868827,inf,Communication
HAL,0.02893826524868827,inf,Energy
INTC,0.02893826524868827,inf,Information Technology
JBHT,0.02893826524868827,inf,Industrials
JNJ,0.02893826524868827,inf,Health Care
LRCX,0.02893826524868827,inf,Information Technology
MU,0.02893826524868827,inf,Information Technology
PWR,0.02893826524868827,inf,Industrials
ROST,0.02893826524868827,inf,Consumer Discretionary
STLD,0.02893826524868827,inf,Materials
STX,0.02893826524868827,inf,Information Technology
TER,0.02893826524868827,inf,Information Technology
VLO,0.02893826524868827,inf,Energy
WDC,0.02893826524868827,inf,Information Technology
ACN,-0.02893826524868827,-inf,Information Technology
ADP,-0.02893826524868827,-inf,Industrials
AJG,-0.02893826524868827,-inf,Financials
BR,-0.02893826524868827,-inf,Industrials
BRO,-0.02893826524868827,-inf,Financials
BSX,-0.02893826524868827,-inf,Health Care
CAG,-0.02893826524868827,-inf,Consumer Staples
CPB,-0.02893826524868827,-inf,Consumer Staples
CPRT,-0.02893826524868827,-inf,Industrials
DPZ,-0.02893826524868827,-inf,Consumer Discretionary
EFX,-0.02893826524868827,-inf,Industrials
ERIE,-0.02893826524868827,-inf,Financials
FIS,-0.02893826524868827,-inf,Financials
GDDY,-0.02893826524868827,-inf,Information Technology
GIS,-0.02893826524868827,-inf,Consumer Staples
NFLX,-0.02893826524868827,-inf,Communication
NOW,-0.02893826524868827,-inf,Information Technology
PAYX,-0.02893826524868827,-inf,Industrials
PODD,-0.02893826524868827,-inf,Health Care
PYPL,-0.02893826524868827,-inf,Financials
ROP,-0.02893826524868827,-inf,Information Technology
TYL,-0.02893826524868827,-inf,Information Technology
VRSK,-0.02893826524868827,-inf,Industrials
ZTS,-0.02893826524868827,-inf,Health Care
