date,ticker,weight
2007-10-31,AAPL*,0.13043478260869565
2007-10-31,AG4,-0.13043478260869565
2007-10-31,AMZN,0.13043478260869565
2007-10-31,APD,0.13043478260869565
2007-10-31,CBE,-0.13043478260869565
2007-10-31,CCTYQ,-0.13043478260869565
2007-10-31,CI,-0.13043478260869565
2007-10-31,CMCSA,-0.13043478260869565
2007-10-31,CVH,0.13043478260869565
2007-10-31,CVX,0.13043478260869565
2007-10-31,DE,0.13043478260869565
2007-10-31,EMC,0.13043478260869565
2007-10-31,EMR,-0.13043478260869565
2007-10-31,ETN,0.13043478260869565
2007-10-31,FLR,0.13043478260869565
2007-10-31,GILD,-0.13043478260869565
2007-10-31,GR,0.13043478260869565
2007-10-31,HBAN,-0.13043478260869565
2007-10-31,HES,0.13043478260869565
2007-10-31,JCI,0.13043478260869565
2007-10-31,JNPR,0.13043478260869565
2007-10-31,LLL,0.13043478260869565
2007-10-31,MHS,0.13043478260869565
2007-10-31,MON,0.13043478260869565
2007-10-31,MTZ,-0.13043478260869565
2007-10-31,MU,-0.13043478260869565
2007-10-31,NCC,-0.13043478260869565
2007-10-31,NKE,-0.13043478260869565
2007-10-31,NOV,0.13043478260869565
2007-10-31,ODP,-0.13043478260869565
2007-10-31,OMC,-0.13043478260869565
2007-10-31,PHM,-0.13043478260869565
2007-10-31,PKI,0.13043478260869565
2007-10-31,PPL,0.13043478260869565
2007-10-31,PX,0.13043478260869565
2007-10-31,RIG,0.13043478260869565
2007-10-31,RN7,-0.13043478260869565
2007-10-31,SBUX,-0.13043478260869565
2007-10-31,SEE,-0.13043478260869565
2007-10-31,SIAL,-0.13043478260869565
2007-10-31,SII,0.13043478260869565
2007-10-31,SLBA,0.13043478260869565
2007-10-31,SOV,-0.13043478260869565
2007-10-31,TGNA,-0.13043478260869565
2007-10-31,TXT,-0.13043478260869565
2007-10-31,YUM,-0.13043478260869565
2007-11-30,8686,0.08070979814262125
2007-11-30,AAPL*,0.08070979814262125
2007-11-30,AG4,-0.08070979814262125
2007-11-30,APD,0.08070979814262125
2007-11-30,APOL,0.08070979814262125
2007-11-30,BAX,0.08070979814262125
2007-11-30,CBE,-0.08070979814262125
2007-11-30,CCTYQ,-0.08070979814262125
2007-11-30,CI,-0.08070979814262125
2007-11-30,CIEN,0.08070979814262125
2007-11-30,CMCSA,-0.08070979814262125
2007-11-30,CTX,-0.08070979814262125
2007-11-30,DE,0.08070979814262125
2007-11-30,EMC,0.08070979814262125
2007-11-30,EMR,-0.08070979814262125
2007-11-30,ETFC,-0.08070979814262125
2007-11-30,FCX*,0.08070979814262125
2007-11-30,FLR,0.08070979814262125
2007-11-30,GR,0.08070979814262125
2007-11-30,KO,0.08070979814262125
2007-11-30,LEN,-0.08070979814262125
2007-11-30,LLL,0.08070979814262125
2007-11-30,LTD,-0.08070979814262125
2007-11-30,MCD,0.08070979814262125
2007-11-30,MHS,0.08070979814262125
2007-11-30,MON,0.08070979814262125
2007-11-30,MTZ,-0.08070979814262125
2007-11-30,MU,-0.08070979814262125
2007-11-30,NCC,-0.08070979814262125
2007-11-30,NKE,-0.08070979814262125
2007-11-30,NTH,0.08070979814262125
