period,oos_net_return,oos_equity,fixed_default_equity
2018-01-31,-0.043657274416270334,2.4642826330528798,2.5565732799394927
2018-02-28,-0.015533126184085826,2.426004619960418,2.497888466361129
2018-03-31,-0.005865590329357998,2.4117746707226004,2.4902298733492993
2018-04-30,0.030746080899088778,2.4859272898590103,2.571564861321207
2018-05-31,-0.01268500961546971,2.4543932782837903,2.527091802465632
2018-06-30,0.024429581311296276,2.5143530784455232,2.66287567932022
2018-07-31,0.07237171680620373,2.6963211273895893,2.7956836116920782
2018-08-31,0.006819101360540186,2.714707614457825,2.8047282387006196
2018-09-30,-0.15434580110303653,2.2957038929438185,2.3985984947404795
2018-10-31,0.01782357237045452,2.336621537420837,2.426228892495176
2018-11-30,-0.04364046849736917,2.2346502788267486,2.2622722600749157
2018-12-31,0.03941913670140318,2.322738263647649,2.374602234846657
2019-01-31,0.019913369130709162,2.368991808085687,2.428051815111109
2019-02-28,0.015463616398105832,2.4056249886561796,2.4556122158071307
2019-03-31,0.004640638097902541,2.4167886236278036,2.4838519304381603
2019-04-30,-0.02393893082541135,2.3589332879471367,2.4360100602593677
2019-05-31,0.06098624976830007,2.502795782632638,2.5595161852133086
2019-06-30,0.010666478415996467,2.529491799827736,2.5856598015910977
2019-07-31,0.02088772432528236,2.5823271272256,2.65261800800571
2019-08-31,0.006691119596774819,2.5996057868718623,2.632295452315793
2019-09-30,-0.004287416907642835,2.588460193068022,2.608570545178576
2019-10-31,0.02546331311671757,2.6543709654542726,2.6254674396234985
2019-11-30,0.02141373638624765,2.71121096557982,2.663689868256542
2019-12-31,0.028112491379435924,2.787429860477515,2.7818509270210923
2020-01-31,-0.14899863820418208,2.3721066071766916,2.41505893954042
2020-02-29,-0.10109359961380904,2.1323018115895,2.1897901859496014
2020-03-31,0.0651913984266828,2.2713095485547687,2.3224546827997004
2020-04-30,0.020346669213258003,2.317523132620127,2.364880825220247
2020-05-31,0.005371242691258499,2.3299711118080353,2.373302437473357
2020-06-30,0.040614746920025965,2.42460229884509,2.4645832472833114
2020-07-31,0.024510420397171995,2.484030320485733,2.522521341918406
2020-08-31,-0.019839799027423458,2.4347476581492695,2.4664646838589537
2020-09-30,-0.019455021272066046,2.3873795906678628,2.424641696292981
2020-10-31,0.06297979682447377,2.53773627223102,2.584131264081014
2020-11-30,0.017386802986414488,2.5818593928277793,2.6216350562069852
2020-12-31,-0.006693829889382796,2.5645768652538847,2.599709870644899
2021-01-31,0.07005398589506533,2.744235696799191,2.657830819790163
2021-02-28,0.03113531981939123,2.829678352878824,2.7259070432329446
2021-03-31,0.042640948928348826,2.950338523007584,2.8446572566801405
2021-04-30,0.0330861000732062,3.047953718629648,2.9432939655321166
2021-05-31,-0.02784358292772161,2.963087766505126,2.862485561636883
2021-06-30,-0.0007730210416145695,2.9607972373134666,2.887944680303935
2021-07-31,0.033701429723156,3.0605803373313005,3.0911088443134207
2021-08-31,-0.056566957286791696,2.887452620116686,2.9433523948357703
2021-09-30,0.07038134536971075,3.090675420211795,3.113323200340303
2021-10-31,-0.0280118517553781,3.0040998785168314,3.0445109571007714
2021-11-30,0.03708167974494377,3.115496948133817,3.146473341182362
2021-12-31,-0.07052541869059262,2.8957752214374164,3.0007577206057654
2022-01-31,-0.013458204114825933,2.8568032874366565,2.953485267647343
2022-02-28,0.02859727194788518,2.9385000679490947,3.057304426938156
2022-03-31,-0.031229152110690106,2.846733202349839,2.8808112074520773
2022-04-30,0.014151307222775735,2.8870181984775676,2.9333605333722192
2022-05-31,-0.06659883608600517,2.6947461466998464,2.752269528064765
2022-06-30,0.03538416448429589,2.790097487598096,2.8522876274125752
2022-07-31,-0.003959731002836742,2.7790494520755167,2.8522091517539923
2022-08-31,-0.053651194868705024,2.629950128372445,2.7158449767156116
2022-09-30,0.0792035608322744,2.8382515433508395,2.9408617234397627
2022-10-31,0.009488425065122822,2.865182080435893,2.9595826192328962
2022-11-30,-0.011545395354162111,2.8321024205556,2.9224360785193326
2022-12-31,0.005138822928144056,2.846656093409204,2.9317905013389045
2023-01-31,-0.010817228183211191,2.8158631648876677,2.901706552523793
2023-02-28,-0.01347581832688248,2.777917104444281,2.863092450962468
2023-03-31,0.0014443631228922334,2.781929425468392,2.914593032938072
2023-04-30,-0.0076983365728165816,2.760513196429314,2.8900576648734133
2023-05-31,0.06439676677700833,2.9382813209246263,3.045318399639842
2023-06-30,0.017912587404014378,2.990913541903272,3.111673271578073
2023-07-31,-0.016681144258392965,2.9410216816464025,3.065236413676979
2023-08-31,-0.059647728089591345,2.7655964200739653,2.871658734366651
2023-09-30,-0.048330259615018474,2.631934427101425,2.7211056114570975
2023-10-31,0.10189738277103294,2.9001216568480386,3.016418028987681
2023-11-30,0.018890208447009834,2.9549055594675853,3.093863255516885
2023-12-31,0.0228982462252457,3.0225677145406213,3.152974093142394
2024-01-31,0.032500475726411494,3.120802603178484,3.2749976480461793
2024-02-29,0.037275033947275306,3.2371306261547073,3.3947803576932327
2024-03-31,-0.03484871666541915,3.124320778154891,3.2697859100672644
2024-04-30,0.013426978594517237,3.166270966365582,3.3205581881819675
2024-05-31,0.00712736469594627,3.1888381342690555,3.3451819842617434
2024-06-30,0.017346662287233236,3.2441538324728714,3.3459298926415126
2024-07-31,0.045018136682350655,3.3901995931217064,3.5119740831944597
2024-08-31,0.02411954774143931,3.4719696740610133,3.59147569175877
2024-09-30,0.00583756276145749,3.4922375149392217,3.670086662699479
2024-10-31,0.07480098133641656,3.7534603081165243,3.9550179180488882
2024-11-30,-0.09425918252273091,3.399662207841943,3.6163202537090933
2024-12-31,0.023166061288666936,3.478418990909574,3.7566103273538265
2025-01-31,-0.009697008005228285,3.4446887341091856,3.694128670772372
2025-02-28,-0.04940503369115345,3.2745037711449845,3.5474264360636334
2025-03-31,-0.003555052848112772,3.2628627371872194,3.5324869047171674
2025-04-30,0.03801867863094476,3.3869124670092248,3.6458829538270443
2025-05-31,0.010363082521193038,3.422011320396899,3.6702417558918676
2025-06-30,0.016854437075526574,3.4796873948682685,3.7425369668001687
2025-07-31,0.008958327513789057,3.510859574197102,3.792063612133547
2025-08-31,0.02922270925546679,3.613456402770636,3.8971558374523347
2025-09-30,-0.024863872942419013,3.5236118818891766,3.853629051534121
2025-10-31,0.02470339216430335,3.610657048042284,3.9509467702473993
2025-11-30,0.01856473269894622,3.6776879310067554,4.076767749928801
2025-12-31,0.08713416779645787,3.998140208290106,4.497804675562874
2026-01-31,0.0522124744718671,4.206893001850398,4.730419979946372
2026-02-28,-0.14765392640773886,3.585728732149948,3.9986167366445757
2026-03-31,0.0680368989664278,3.8296905956202507,4.279105130648276
