period,net,gross,benchmark
2006-10-31,1.0,1.0,1.016207917322431
2006-11-30,1.0,1.0,1.029130237025959
2006-12-31,1.0,1.0,1.041633941357979
2007-01-31,1.0,1.0,1.0188512744771816
2007-02-28,1.0,1.0,1.0289538786598365
2007-03-31,1.0,1.0,1.070183658791655
2007-04-30,1.0,1.0,1.1015167496805154
2007-05-31,1.0,1.0,1.0821362805077008
2007-06-30,1.0,1.0,1.0495391548647581
2007-07-31,1.0,1.0,1.0626681882955167
2007-08-31,1.0,1.0,1.1007152301037184
2007-09-30,1.0,1.0,1.1151770612399343
2007-10-31,0.9431084421342909,0.946875546186547,1.0680406325470748
2007-11-30,0.9588238159300715,0.9645769179196164,1.0572055811143506
2007-12-31,0.794444358480598,0.8006867174954111,0.9919436261615039
2008-01-31,0.792875926037516,0.8017397650283173,0.9570971358297796
2008-02-29,0.7846570370884406,0.7941478179371813,0.9438659196600543
2008-03-31,0.825162104016792,0.8356840987619851,0.9882172373149962
2008-04-30,0.8496348315463079,0.8611401865265196,0.995548107262407
2008-05-31,0.8141131317620777,0.8259016636185613,0.9100054005595924
2008-06-30,0.7850972431810431,0.7973959806087481,0.9009553377588824
2008-07-31,0.7777782036173903,0.7908793094454234,0.9121488865319972
2008-08-31,0.6766586677057307,0.6892959606284886,0.831889179543012
2008-09-30,0.5666808265033467,0.5782050263469746,0.6911021128394697
2008-10-31,0.5375771132430504,0.549377081669629,0.6384957518835424
2008-11-30,0.539729256324545,0.5520988928561754,0.6438958158260543
2008-12-31,0.5142942145383657,0.5265931742721561,0.5900137972307034
2009-01-31,0.4791425105443712,0.49117230316276256,0.5249759839824598
2009-02-28,0.5079100613357244,0.521154923898007,0.5689754290690933
2009-03-31,0.5241114553200392,0.5384296572314243,0.6225904532561253
2009-04-30,0.5299548107847192,0.5447376926896793,0.6556257066989615
2009-05-31,0.5277872492488447,0.543177618330285,0.6557786573766101
2009-06-30,0.5496731495090595,0.5661844199290275,0.7049746893385576
2009-07-31,0.5605931667815834,0.5778128169042063,0.7278225550566415
2009-08-31,0.5709556385001301,0.5890668317749859,0.7529241806024078
2009-09-30,0.5583905785810507,0.5766637775994095,0.7382869698349253
2009-10-31,0.5776772101409717,0.5972545530206336,0.7804097098057406
2009-11-30,0.6028361145840113,0.6238840089010406,0.794285735682789
2009-12-31,0.5735531739379055,0.5941830399608796,0.7649276670071999
2010-01-31,0.5932486871471667,0.6151001411952315,0.7865420108144159
2010-02-28,0.624665431320702,0.6483647724191458,0.8327579896951426
2010-03-31,0.6331036256790981,0.6578034505347505,0.8450093369661043
2010-04-30,0.5999305785631583,0.6241091087262411,0.7757302771265262
2010-05-31,0.5760141260003319,0.6000280998648891,0.7345887887356549
2010-06-30,0.6038121672500207,0.6295715202031831,0.7842424438050759
2010-07-31,0.5889972177190834,0.6148150462845113,0.7470907364582073
2010-08-31,0.6198093167931086,0.6474341588591531,0.8125526934822586
2010-09-30,0.6313631050924398,0.6599834448657684,0.8422704949101996
2010-10-31,0.635406256835871,0.6645499325247323,0.8403538523892579
2010-11-30,0.6527194568311376,0.6831552385688213,0.8950741388420009
2010-12-31,0.6526892401342083,0.6837145162814645,0.915315885926802
2011-01-31,0.674699605091759,0.7072900148596012,0.9445335911564817
2011-02-28,0.6869480100378366,0.7208946556324651,0.9433365813169956
2011-03-31,0.7007056743092485,0.7360326426105075,0.9702536464802293
2011-04-30,0.6979092109157591,0.7339001005283551,0.9581331300942828
2011-05-31,0.690060945647051,0.7264231757082266,0.9407774520388236
2011-06-30,0.6669092999842634,0.7028814715622574,0.9191635526424599
2011-07-31,0.6222848786168811,0.6568280967909719,0.866892547663423
2011-08-31,0.5556070151666942,0.5874161557910922,0.8049518404092029
2011-09-30,0.6093844821656423,0.6451583653244789,0.8912702770479515
2011-10-31,0.6081965015159366,0.6446595963280282,0.8868048351093643
2011-11-30,0.6100532144601369,0.6467856729697533,0.8944587597269525
2011-12-31,0.6110334045051522,0.6482547314998256,0.9329173750891996
2012-01-31,0.6246499064479204,0.663157345257381,0.9708038463093979
2012-02-29,0.6420747635839522,0.6820591980625084,1.0011539480082512
2012-03-31,0.6531303181090619,0.6941552999746355,0.9934111302889037
2012-04-30,0.629385359574317,0.6693688941493935,0.9297307237925828
2012-05-31,0.6448908122780409,0.6863844715623081,0.9666571798778218
2012-06-30,0.6654130978195512,0.7087220971048336,0.9835026235871188
2012-07-31,0.669187285218212,0.7134461982899861,1.0029096193199822
2012-08-31,0.6852276217293658,0.7311959795132933,1.0272129275589137
2012-09-30,0.6762312887092513,0.7226688017754939,1.005594294059294
2012-10-31,0.6887576004538042,0.7369813742969656,1.008192859764553
2012-11-30,0.6946467616557774,0.7445032545332965,1.0132604202531323
2012-12-31,0.7569298017619206,0.8126562918317064,1.0595836286058988
2013-01-31,0.7813512302995194,0.8400886189677335,1.0713283197960808
2013-02-28,0.839325716621359,0.9037651382324753,1.109967433136592
2013-03-31,0.8589813486138826,0.9260447785944053,1.1301790682920234
2013-04-30,0.8647948204220577,0.933403509516459,1.1534359380292283
2013-05-31,0.8259434999468807,0.8931023026353181,1.1360612640278194
2013-06-30,0.9077347270323383,0.9838347562544661,1.1918798283360659
2013-07-31,0.8778064322448647,0.9534516575166577,1.1546039984154826
2013-08-31,0.9096722525491202,0.9887626404274887,1.188229849790342
2013-09-30,0.9387422079200203,1.0211370727663274,1.241195465809811
2013-10-31,0.9689351844710367,1.0547660135503272,1.275801526149782
2013-11-30,1.0081640887487402,1.099003626483281,1.30580857423438
2013-12-31,0.9535254511746192,1.040911614088603,1.2597142643450867
2014-01-31,1.0175753000065904,1.1124764770141258,1.3134447013543702
2014-02-28,1.0101299987336207,1.1058736694884013,1.3194707700230632
2014-03-31,0.9911839478358022,1.0861289245246168,1.3157516580414577
2014-04-30,1.0229876660262407,1.1220769237696908,1.341955552852744
2014-05-31,1.0534017696220568,1.1571860307930322,1.3681532449164322
2014-06-30,1.0060456223224414,1.1068494052329576,1.3476267677852987
2014-07-31,1.0464354093040633,1.1526814732996322,1.3972541911120437
2014-08-31,1.0239830329881,1.1296064561543224,1.375246724333242
2014-09-30,1.0418484116097548,1.1504761988061734,1.4059704618031372
2014-10-31,1.0964850639527859,1.2127822218959283,1.4374209682691685
2014-11-30,1.0898246948049024,1.2077388713801651,1.4306061748418546
2014-12-31,1.0911770719973288,1.2105314454638423,1.3860260715574952
2015-01-31,1.1775810527004142,1.3085323276141239,1.4619800916975285
2015-02-28,1.168051345923756,1.3006947603070416,1.4366051695488242
2015-03-31,1.1208306575291478,1.2508672336324447,1.4487695851819622
2015-04-30,1.159915742365388,1.296542024618294,1.4639660431278811
2015-05-31,1.1437152164596396,1.2804796759291244,1.4332325603995728
2015-06-30,1.1729152446592284,1.3145836506297124,1.455041959781815
2015-07-31,1.0679290315496832,1.199014544114373,1.363805908870744
2015-08-31,1.0362292870163023,1.1655660460063189,1.3279129323316754
2015-09-30,1.119329225134961,1.2605377243733784,1.4381433060848
2015-10-31,1.1235286426054825,1.2670930618007357,1.436410798735928
2015-11-30,1.1093120961319045,1.252389912353139,1.4113158950556266
2015-12-31,1.046012597335233,1.1820839064280784,1.33942998274364
2016-01-31,1.035066145964136,1.1708247492894812,1.3338940636621721
2016-02-29,1.107750550398168,1.254644083280301,1.4212574152029187
2016-03-31,1.0995684126251233,1.2471156398329362,1.424210110888688
2016-04-30,1.1295015748248127,1.282522878967816,1.4456940878244522
2016-05-31,1.1792916355955385,1.340387242390816,1.4468704867395832
2016-06-30,1.1992798061160421,1.3640701622306604,1.4971775872159587
2016-07-31,1.15295580801443,1.3135042271567476,1.49536281311458
2016-08-31,1.145505626928986,1.3063282713906414,1.493545319486861
2016-09-30,1.0820796418549041,1.236355813282536,1.465843290799228
2016-10-31,1.0824210522451512,1.238452032774636,1.511805257100789
2016-11-30,1.1029003262371495,1.2639395483865568,1.5392382780686555
2016-12-31,1.2539865823842722,1.4408613573617242,1.6868128043335588
2017-07-31,1.2393899756440632,1.4273046295015632,1.6871920201751982
2017-08-31,1.2906752247347746,1.4879636905299443,1.718833916839116
2017-09-30,1.3290133076411055,1.532907514745266,1.7570202007393658
2017-10-31,1.3647358800300593,1.5758390726732892,1.8065682576734898
2017-11-30,1.3806642291264681,1.5957211265989963,1.8244378581018028
2017-12-31,1.5114559847171114,1.748522223939904,1.9269492259195735
2018-01-31,1.4607798321671213,1.6917710926532676,1.8516704139083804
2018-02-28,1.425907071260362,1.6535618617921053,1.7991230965642138
2018-03-31,1.4206096369924464,1.64892097996228,1.8040088773140164
2018-04-30,1.465605188244201,1.7034199637594774,1.84254553900443
2018-05-31,1.4385594911293025,1.674737069044823,1.8505466366353254
2018-06-30,1.514611678288021,1.7652872416183998,1.9172094792522365
2018-07-31,1.587772845452704,1.8544596481062694,1.9753045552546973
2018-08-31,1.591739431503976,1.8610375639883487,1.9836242055225375
2018-09-30,1.3596406558327485,1.5923285286849602,1.8455030343638765
2018-10-31,1.3729512187832171,1.6117800187613962,1.877955678268053
2018-11-30,1.2795551328232124,1.503153855064327,1.7058716084241718
