period,oos_net_return,oos_equity,fixed_default_equity
2015-06-30,0.02978869026789524,1.7708254703898592,1.9542197253280753
2015-07-31,-0.07309781220664956,1.6413820027045494,1.8113705388355132
2015-08-31,-0.014974977265980226,1.6168023445292596,1.7842453061961852
2015-09-30,0.05622848157496192,1.7077126853689781,1.8845707105208496
2015-10-31,0.0016157982671878245,1.710472004566852,1.8876157966093021
2015-11-30,-0.009807945331103806,1.6936957886556767,1.86910216407003
2015-12-31,-0.05423064726993917,1.6018455697585092,1.7677395438988681
2016-01-31,-0.0012213981964874529,1.5998890784685547,1.7655804300080904
2016-02-29,0.03232838506610081,1.6516109086603354,1.822658794014564
2016-03-31,-0.007214055790992173,1.6396960954202484,1.8095100317866004
2016-04-30,0.01772380703582794,1.6687577526128774,1.841581438419381
2016-05-31,0.021108407886451627,1.7039825719187083,1.8804542905776556
2016-06-30,0.02697088800114193,1.7499404950218254,1.9311718126400923
2016-07-31,-0.01614547461864289,1.7216868751753152,1.899992127154873
2016-08-31,-0.0013527002123707675,1.7193579489736295,1.8974220074009678
2016-09-30,-0.03359108132908065,1.6616028562758551,1.8336855504347744
2016-10-31,0.034583506735948975,1.7190669098483433,1.9079678183104423
2016-11-30,0.009837241466518808,1.735977786137624,1.92685961295337
2016-12-31,0.09259113900496405,1.8967139466434226,2.1273416307559114
2017-07-31,-0.014153969904233498,1.8698679145256918,2.1015182423954855
2017-08-31,0.03446506939823187,1.9343130419653467,2.1700443768946203
2017-09-30,0.026446214695453583,1.9854682999613782,2.2205347813396106
2017-10-31,0.04781706538418009,2.0804075674788485,2.3311347547666847
2017-11-30,0.0080920495490205,2.0972423285970443,2.356325868794152
2017-12-31,0.06931041801027055,2.242603071060939,2.5205825728693276
2018-01-31,-0.05420603579460169,2.1210404487179257,2.3801399232906735
2018-02-28,-0.01573614701811182,2.0876634443855386,2.344076506055379
2018-03-31,-0.003241805235183432,2.0808956461022285,2.336967812086912
2018-04-30,0.020080178165323766,2.122680401419408,2.383861037512959
2018-05-31,0.006925775375251917,2.137381609073088,2.3884852543409965
2018-06-30,0.021364275014122407,2.1830452175794526,2.5065884155429226
2018-07-31,0.01930380039479618,2.225186286712421,2.5825597323968035
2018-08-31,0.005256839170129392,2.236883733145245,2.5913492818790758
2018-09-30,-0.08076243344665424,2.0562275595191988,2.342430074879141
2018-10-31,0.030247529072161446,2.1184233624047355,2.389344673010551
2018-11-30,-0.04483520743603732,2.0234434115139717,2.2682144282620555
2018-12-31,0.04448274807446206,2.1134517350312776,2.3758565660068465
2019-01-31,0.004807048729287238,2.1236112005085697,2.402086898965004
2019-02-28,0.004868193453861848,2.1339493506534333,2.420574522130223
2019-03-31,0.009107637305736289,2.1533845873679964,2.4709464184122876
2019-04-30,-0.021032207875420476,2.1080941550907464,2.35840196772226
2019-05-31,0.0531738390090627,2.220189614309488,2.5285695002305624
2019-06-30,0.006573934764635671,2.2347849959990804,2.538944136266396
2019-07-31,-0.007480951800507882,2.2180666771595132,2.5365036636772778
2019-08-31,0.019766805185877912,2.261910769056213,2.5765448208076873
2019-09-30,0.011754309443849718,2.2884979681700757,2.582202651945764
2019-10-31,0.02428176723437488,2.3440667431495212,2.6593064393214174
2019-11-30,0.02109338023494291,2.393511034258858,2.729416432852374
2019-12-31,-0.00532118547976886,2.3807747180976935,2.66751008372088
2020-01-31,-0.10806381850860342,2.123499111051313,2.2816734026673444
2020-02-29,-0.1437561418045209,1.8182330717212463,2.0449060969083726
2020-03-31,0.02643316464358513,1.8662947258664655,2.143770717589476
2020-04-30,0.0043964244333460425,1.8744997495990898,2.155684755190826
2020-05-31,0.0017404235695943529,1.877762173144491,2.1609775561034774
2020-06-30,0.02339162712355517,1.9216860857254037,2.219648546491113
2020-07-31,0.012944229986825585,1.946560832381516,2.251511968391011
2020-08-31,-0.008734949543623955,1.9295577217270687,2.223870026600261
2020-09-30,-0.00912177982679693,1.9119567210263784,2.2006662141535633
2020-10-31,0.052168305387445296,2.011700263136461,2.3251502155815285
2020-11-30,0.016602193244894075,2.045098899655857,2.3552958678072016
2020-12-31,-0.010928402523894211,2.0227492356792443,2.333917734677293
2021-01-31,0.08044249172046487,2.1854642243229487,2.4219469336260326
2021-02-28,0.05231980157173839,2.2998072788816586,2.5704700212533114
2021-03-31,0.0488303512195565,2.4121076760467424,2.730640879374794
2021-04-30,0.022273795492407416,2.4658344691286738,2.8030150201751276
2021-05-31,-0.005734314337304361,2.45169459917893,2.7818384057176146
2021-06-30,0.011483330017663364,2.4798482173638243,2.825364364763247
2021-07-31,0.03421154646477161,2.564687659877748,2.940689773166095
2021-08-31,-0.05828246140667661,2.4152113503207437,2.7414549949591023
2021-09-30,0.06627429184571215,2.575277772220977,2.9203306652503898
2021-10-31,-0.021679965293823936,2.51944583949727,2.849532019825931
2021-11-30,0.0478785529867846,2.6400732606209742,2.992588739588258
2021-12-31,-0.042039175158183395,2.5290867583872925,2.8802687797150073
2022-01-31,-0.010178046783078779,2.5033455950419614,2.8538148039402005
2022-02-28,0.022143415720087763,2.558778217244026,2.9217661345297103
2022-03-31,-0.040734338979492905,2.4545480779694655,2.7651581104472474
2022-04-30,0.00727027287481118,2.4723933122806465,2.777175677600921
2022-05-31,-0.04064315976005338,2.371907435899937,2.657868192323857
2022-06-30,0.03476682594709286,2.454371128886485,2.758436407313811
2022-07-31,-0.0009415569397208906,2.4520601987174313,2.7528352744325537
2022-08-31,-0.04594891969862658,2.339390681550366,2.6381850430062967
2022-09-30,0.044143689361219304,2.442660017091256,2.794192279120897
2022-10-31,-7.100322603073158e-05,2.4424865803499465,2.8025084264966296
2022-11-30,-0.010419726696658329,2.4170365377224443,2.7746449317333313
2022-12-31,0.004777098820625725,2.4285829601162074,2.784441825042656
2023-01-31,-0.00998475346492298,2.404334157990334,2.757507852237514
2023-02-28,-0.013509921251174095,2.3718517928543768,2.726199921077833
2023-03-31,0.003192325377057681,2.3794235155233254,2.745746042375873
2023-04-30,-0.00454405836639138,2.3686112761904234,2.7223923452570586
2023-05-31,0.037715394356186836,2.457944384548456,2.849260856740375
2023-06-30,0.023122929777133126,2.514779259948469,2.938671135634353
2023-07-31,-0.010841778495281201,2.48751458024758,2.8929617656206603
2023-08-31,-0.05537654731007435,2.3497646114100004,2.719995941238286
2023-09-30,-0.06874142687905413,2.1882384391917706,2.5249501258751263
2023-10-31,0.08591785232441046,2.3762471862608474,2.758282152199371
2023-11-30,0.01696076853313865,2.4165501647645393,2.808787921949788
2023-12-31,0.007957238483432027,2.4357792307327477,2.829545554381799
2024-01-31,0.03522978494746991,2.521591209210976,2.9220622069292213
2024-02-29,0.044033274088689345,2.6326251260657925,3.059246703058248
2024-03-31,-0.04963893092339311,2.5019444292858237,2.905378186399289
2024-04-30,-0.001523781536048301,2.498132012560259,2.901057841209605
2024-05-31,0.006839644429393763,2.5152183472638567,2.933656805438543
2024-06-30,0.052205484178951454,2.646526538898548,3.070725503403995
2024-07-31,0.040751217858835044,2.7543757184543916,3.16393929219337
2024-08-31,0.03960520396725655,2.8634633305862365,3.273651466086161
2024-09-30,-0.0013322955943545953,2.8596483510063004,3.2572104588992308
2024-10-31,0.06670946449863535,3.0504139611563366,3.501602742386248
2024-11-30,-0.0855794982008183,2.7893610650558065,3.1378937212767695
2024-12-31,0.03270319172082813,2.8805820747449395,3.2421028999416253
2025-01-31,-0.012348270143946821,2.8450118691141784,3.206241779090741
2025-02-28,-0.030394991791530226,2.7585377567056466,3.130628156018084
2025-03-31,-0.013498462886022576,2.721301737177064,3.1009641325981536
2025-04-30,0.039170403646701754,2.8278962246667603,3.219908891602564
2025-05-31,0.015039041593398984,2.8704250736113397,3.2690560606901515
2025-06-30,0.017104390267528486,2.9195219443040874,3.3264304999402556
2025-07-31,0.011219936255560082,2.952278794415888,3.3854200026071504
2025-08-31,0.01640602382960073,3.0007139506686995,3.4383193500772484
2025-09-30,-0.005946742512139131,2.982869477451489,3.4045131815239995
2025-10-31,0.013836419024649702,3.0241417094373455,3.4600937255547333
2025-11-30,0.014034340008590496,3.0665835424217494,3.4915622124565213
2025-12-31,0.04705792164635366,3.2108905904830296,3.6421032292465374
2026-01-31,0.034014618336355155,3.320107808438104,3.7664176016822664
2026-02-28,-0.10171924404054847,2.982388952030658,3.421361133272629
2026-03-31,0.04891447884933925,3.1282709533452646,3.6271657616944806
