period,rolling_sharpe
2015-04-30,1.3265143412070755
2015-05-31,1.293363779198492
2015-06-30,1.1636251031064166
2015-07-31,0.9574683284977072
2015-08-31,0.7695082211251868
2015-09-30,0.816802801169324
2015-10-31,0.7286842799425232
2015-11-30,0.5409090736771118
2015-12-31,0.535309407079176
2016-01-31,0.3014709887152633
2016-02-29,0.4065843734994686
2016-03-31,0.3946030627165912
2016-04-30,0.33957349194710224
2016-05-31,0.26436233320303615
2016-06-30,0.5825009404457073
2016-07-31,0.29908260079442056
2016-08-31,0.43847290809917444
2016-09-30,0.13232936206682336
2016-10-31,0.1940524980385958
2016-11-30,0.22696258852491671
2016-12-31,0.6703694063915068
2017-07-31,0.36919333159775874
2017-08-31,0.5166618454517504
2017-09-30,0.6599809284481958
2017-10-31,0.7497999948866877
2017-11-30,0.9115953192274041
2017-12-31,1.0180993743479487
2018-01-31,1.1271500501380625
2018-02-28,1.126293124675508
2018-03-31,0.9237170571716955
2018-04-30,0.9970429601362618
2018-05-31,1.050053340248326
2018-06-30,1.5535085852253956
2018-07-31,1.6904691395351459
2018-08-31,1.5704420489335011
2018-09-30,0.9916849322275362
2018-10-31,0.9994517566004353
2018-11-30,0.7108420671848443
2018-12-31,0.7699137083759786
2019-01-31,0.868208924200707
2019-02-28,0.9003278808508043
2019-03-31,1.1119932504168797
2019-04-30,0.7892943935439194
2019-05-31,0.9577331859152901
2019-06-30,0.7055901435954408
2019-07-31,0.7491513217186322
2019-08-31,0.6934793910642522
2019-09-30,0.6187240044325948
2019-10-31,0.5562714744212284
2019-11-30,0.6108167616638589
2019-12-31,0.2834351014274653
2020-01-31,-0.05005399398074344
2020-02-29,-0.2966016807494287
2020-03-31,-0.1478281375191127
2020-04-30,-0.1887034043308925
2020-05-31,-0.18726213980231374
2020-06-30,-0.2530770612472226
2020-07-31,-0.3002289276377526
2020-08-31,-0.3448390924597275
2020-09-30,-0.10959101995082705
2020-10-31,0.0026578246960694495
2020-11-30,0.197894230528791
2020-12-31,0.025072288322705874
2021-01-31,0.10714774948922517
2021-02-28,0.2639200393501672
2021-03-31,0.37728585586010704
2021-04-30,0.5993194531727191
2021-05-31,0.3770815995732183
2021-06-30,0.41228256719924417
2021-07-31,0.5351555934631551
2021-08-31,0.2670767548744503
2021-09-30,0.4365789855434612
2021-10-31,0.2835535992552347
2021-11-30,0.34601230531600835
2021-12-31,0.3023036252466642
2022-01-31,0.8441974753786469
2022-02-28,1.5714752858230874
2022-03-31,1.0783936143486625
2022-04-30,1.0733012255605583
2022-05-31,0.8543175271785585
2022-06-30,0.8884527383169953
2022-07-31,0.8251894795141501
2022-08-31,0.6932070802668723
2022-09-30,0.9214280303138606
2022-10-31,0.7524136171391312
2022-11-30,0.665642912206335
2022-12-31,0.7143316189071509
2023-01-31,0.5457077502904711
2023-02-28,0.2894382391456493
2023-03-31,0.08103425610259367
2023-04-30,-0.06329434570312921
2023-05-31,0.15570326093738177
2023-06-30,0.21624213605282033
2023-07-31,-0.007037476431663006
2023-08-31,0.025619922165960787
2023-09-30,-0.5365984346413464
2023-10-31,-0.05060195031662062
2023-11-30,-0.17050957776387793
2023-12-31,-0.003966915927730776
2024-01-31,0.1522079743257223
2024-02-29,0.2333167506476133
2024-03-31,0.24660882820636446
2024-04-30,0.2251797233160874
2024-05-31,0.4369938579064708
2024-06-30,0.46599272034618255
2024-07-31,0.5826313288701492
2024-08-31,0.8890108471599772
2024-09-30,0.6692353962486457
2024-10-31,0.8925433619823383
2024-11-30,0.469103848204576
2024-12-31,0.5596095659496282
2025-01-31,0.5549332913590673
2025-02-28,0.5130606625005443
2025-03-31,0.45955505147921105
2025-04-30,0.6019216507782232
2025-05-31,0.5121112335977742
2025-06-30,0.47087896431212684
2025-07-31,0.5789136016703547
2025-08-31,0.8635730001304092
2025-09-30,1.1648237305074045
2025-10-31,0.9798922268106811
2025-11-30,0.9438173436526103
2025-12-31,1.0691069475490873
2026-01-31,1.0736839974632615
2026-02-28,0.4634377512574055
2026-03-31,0.8576807523302432
2026-04-30,0.9248814488809947
2026-05-31,0.9054775505624095
2026-06-30,
