period,drawdown
2015-09-30,-0.04240686015099426
2015-10-31,-0.037827894021664754
2015-11-30,-0.04928421654334414
2015-12-31,-0.1029021074406028
2016-01-31,-0.11168075019667556
2016-02-29,-0.04842772867066403
2016-03-31,-0.054517560108722773
2016-04-30,-0.027988441816106158
2016-05-31,0.0
2016-06-30,0.0
2016-07-31,-0.03750351794846607
2016-08-31,-0.043040797969652655
2016-09-30,-0.09480011623289508
2016-10-31,-0.09362553817839459
2016-11-30,-0.07540208776650792
2016-12-31,0.0
2017-07-31,-0.010009230974097671
2017-08-31,0.0
2017-09-30,0.0
2017-10-31,0.0
2017-11-30,0.0
2017-12-31,0.0
2018-01-31,-0.03276528320089933
2018-02-28,-0.05496765443244889
2018-03-31,-0.057865148942386035
2018-04-30,-0.027093480993666597
2018-05-31,-0.0439190837741118
2018-06-30,0.0
2018-07-31,0.0
2018-08-31,0.0
2018-09-30,-0.14480181657396252
2018-10-31,-0.13495045294684083
2018-11-30,-0.19340767891188426
2018-12-31,-0.15335746184565535
2019-01-31,-0.13430050669152105
2019-02-28,-0.12447409987044866
2019-03-31,-0.11440548992764987
2019-04-30,-0.13146306774166183
2019-05-31,-0.08742809734782464
2019-06-30,-0.07810683191574108
2019-07-31,-0.05423350062798926
2019-08-31,-0.061479320529361225
2019-09-30,-0.06993821747697004
2019-10-31,-0.06391378551533711
2019-11-30,-0.05028593091408318
2019-12-31,-0.008156694600160552
2020-01-31,-0.13893299671012915
2020-02-29,-0.21925049431381194
2020-03-31,-0.17195019084071683
2020-04-30,-0.1568235408376485
2020-05-31,-0.15382089261779408
2020-06-30,-0.12127556129106165
2020-07-31,-0.10061826771243809
2020-08-31,-0.12060475242277924
2020-09-30,-0.13551635312222832
2020-10-31,-0.07865181787516207
2020-11-30,-0.06528018649623524
2020-12-31,-0.07309740930575903
2021-01-31,-0.0523749206370564
2021-02-28,-0.028102970683602013
2021-03-31,0.0
2021-04-30,0.0
2021-05-31,-0.027455091078754768
2021-06-30,-0.018805218193071238
2021-07-31,0.0
2021-08-31,-0.04780046802605209
2021-09-30,0.0
2021-10-31,-0.022102505525931293
2021-11-30,0.0
2021-12-31,-0.04631077551791385
2022-01-31,-0.06133472386659389
2022-02-28,-0.028339319795634643
2022-03-31,-0.08443171288095386
2022-04-30,-0.06773068915627956
2022-05-31,-0.1252843327664953
2022-06-30,-0.09349696688014508
2022-07-31,-0.09352190771074298
2022-08-31,-0.13686064293967026
2022-09-30,-0.065346689911994
2022-10-31,-0.05939688714452529
2022-11-30,-0.07120265718788588
2022-12-31,-0.06822967067084251
2023-01-31,-0.07779083504536943
2023-02-28,-0.090063019607027
2023-03-31,-0.07369530363068522
2023-04-30,-0.08149303950962294
2023-05-31,-0.03214867268015975
2023-06-30,-0.011060023661669471
2023-07-31,-0.025818406417788542
2023-08-31,-0.0873405165137815
2023-09-30,-0.1351887283320896
2023-10-31,-0.04133367681602862
2023-11-30,-0.016720334152174443
2023-12-31,0.0
2024-01-31,0.0
2024-02-29,0.0
2024-03-31,-0.03681959786962563
2024-04-30,-0.021863614635056927
2024-05-31,-0.014610186287631222
2024-06-30,-0.014389875015335063
2024-07-31,0.0
2024-08-31,0.0
2024-09-30,0.0
2024-10-31,0.0
2024-11-30,-0.08563745382647547
2024-12-31,-0.050166040914661925
2025-01-31,-0.06596411259881718
2025-02-28,-0.10305679782768973
2025-03-31,-0.10683415905740468
2025-04-30,-0.07816272154194115
2025-05-31,-0.07200376030091604
2025-06-30,-0.053724396615007386
2025-07-31,-0.041201913440566784
2025-08-31,-0.014630042592853387
2025-09-30,-0.0256355011824535
2025-10-31,-0.0010293626693599345
2025-11-30,0.0
2025-12-31,0.0
2026-01-31,0.0
2026-02-28,-0.15470153736964665
2026-03-31,-0.0954069302961158
2026-04-30,-0.07660166377361977
2026-05-31,-0.07081021637572671
2026-06-30,-0.07081021637572671
