exec_lag,sharpe,cagr,ann_vol,maxDD,ann_turnover
0,1.3217969395364482,0.1873723434647998,0.13706873255309673,-0.16221976441488795,12.65747999186867
1,1.3691286846536475,0.19535313848264213,0.13723831428598532,-0.15577469930469234,12.481386236397292
2,1.2897337899203587,0.18240888364798669,0.13723785040551903,-0.15839159516349854,12.412959564127172
3,1.2652628757128077,0.17832014201121216,0.13714335491216223,-0.16824768897587916,12.424764932311454
5,1.2003467579618268,0.16735384236984618,0.13672054567319245,-0.16641890567914241,12.420371466195594
10,1.1910096290005905,0.165565857832912,0.13648993364615708,-0.1631290047531032,12.384384539226632
