period,drawdown
2015-11-30,-0.027070948975460696
2015-12-31,-0.06958018846062697
2016-01-31,-0.07590124593269054
2016-02-29,-0.02285977699599606
2016-03-31,-0.04239908884385912
2016-04-30,-0.02166582111819626
2016-05-31,0.0
2016-06-30,0.0
2016-07-31,-0.029973445604813853
2016-08-31,-0.035358236752308425
2016-09-30,-0.07036911272764579
2016-10-31,-0.07359825560997713
2016-11-30,-0.05931127601915864
2016-12-31,0.0
2017-07-31,-0.0023862408008136216
2017-08-31,0.0
2017-09-30,0.0
2017-10-31,0.0
2017-11-30,0.0
2017-12-31,0.0
2018-01-31,-0.028604344375603996
2018-02-28,-0.04978830653003796
2018-03-31,-0.05151991798031463
2018-04-30,-0.027896868925883278
2018-05-31,-0.04085444460640952
2018-06-30,-0.008614309942686305
2018-07-31,0.0
2018-08-31,0.0
2018-09-30,-0.0889378909109344
2018-10-31,-0.07617163586479914
2018-11-30,-0.16588352861610112
2018-12-31,-0.1173598395512
2019-01-31,-0.09780054306194863
2019-02-28,-0.07737625198992171
2019-03-31,-0.07885358181943325
2019-04-30,-0.09234955073590556
2019-05-31,-0.04749481784187792
2019-06-30,-0.025040393977767805
2019-07-31,-0.002154677316665188
2019-08-31,-0.011423993163310109
2019-09-30,-0.02197666113175556
2019-10-31,-0.02562271421796325
2019-11-30,-0.01642546632274544
2019-12-31,0.0
2020-01-31,-0.08552882522754346
2020-02-29,-0.19931477431954792
2020-03-31,-0.14549139372150144
2020-04-30,-0.11926757250118869
2020-05-31,-0.1069229654163989
2020-06-30,-0.06453640539886751
2020-07-31,-0.0389860265072568
2020-08-31,-0.07180809813101596
2020-09-30,-0.0979840091228873
2020-10-31,-0.03266507902035243
2020-11-30,-0.006064162820554775
2020-12-31,-0.01904169150856405
2021-01-31,0.0
2021-02-28,0.0
2021-03-31,0.0
2021-04-30,0.0
2021-05-31,-0.028346164068643764
2021-06-30,-0.02267904175739255
2021-07-31,0.0
2021-08-31,-0.050783991536426654
2021-09-30,0.0
2021-10-31,-0.03469082046740957
2021-11-30,0.0
2021-12-31,-0.0706540753985867
2022-01-31,-0.09345409308947927
2022-02-28,-0.05799148035003632
2022-03-31,-0.12169439381489122
2022-04-30,-0.09028790395321185
2022-05-31,-0.18590060846970846
2022-06-30,-0.15573156674752853
2022-07-31,-0.1417952335768955
2022-08-31,-0.18532506789239167
2022-09-30,-0.07141210190535752
2022-10-31,-0.07185536747372079
2022-11-30,-0.08604833422991398
2022-12-31,-0.08796706219785977
2023-01-31,-0.0928426479612936
2023-02-28,-0.10734653593092203
2023-03-31,-0.08618098000849594
2023-04-30,-0.10805652485409001
2023-05-31,-0.0674316230340799
2023-06-30,-0.06772000907296805
2023-07-31,-0.06830559486382404
2023-08-31,-0.12892151843680444
2023-09-30,-0.17395654519569903
2023-10-31,-0.0799490250535424
2023-11-30,-0.06748539710853241
2023-12-31,-0.03690922992516177
2024-01-31,0.0
2024-02-29,0.0
2024-03-31,-0.04027956800584476
2024-04-30,-0.01942259743434227
2024-05-31,-0.014692124722443411
2024-06-30,-0.028809984934707322
2024-07-31,0.0
2024-08-31,0.0
2024-09-30,0.0
2024-10-31,0.0
2024-11-30,-0.07030581295854876
2024-12-31,-0.02946075860784292
2025-01-31,-0.060915865433396554
2025-02-28,-0.1087759426305469
2025-03-31,-0.11269893923425967
2025-04-30,-0.08293010550430246
2025-05-31,-0.08321893159145222
2025-06-30,-0.07276661945626517
2025-07-31,-0.06742731186644702
2025-08-31,-0.040716112548442096
2025-09-30,-0.05449314046168352
2025-10-31,-0.03771610941673764
2025-11-30,-0.003053418930522467
2025-12-31,0.0
2026-01-31,0.0
2026-02-28,-0.10912514173973542
2026-03-31,-0.030282443609321974
2026-04-30,0.0
2026-05-31,0.0
2026-06-30,0.0
