asset,periods_held,total_contribution,mean_per_period,sharpe
MU,105,0.011719421161700274,0.00011161353487333593,1.087020304695815
NVDA,122,0.0112202485521561,9.196925042750902e-05,1.1209323916021967
NFLX,99,0.009500700297034911,9.59666696670193e-05,1.1313780387060235
AMD,78,0.008586585984381528,0.00011008443569719909,0.9397101215063357
LRCX,95,0.00800815979783025,8.429641892452896e-05,1.210283499127946
STX,82,0.007960676707511362,9.708142326233368e-05,1.0994687038391389
AMAT,110,0.00771587733148332,7.014433937712109e-05,1.093155910128866
WDC,83,0.00733075684755256,8.832237165725976e-05,1.0119876554156781
KLAC,138,0.006723251637597194,4.871921476519706e-05,0.8599485621114606
ETFC,74,0.006546009987310929,8.845959442312067e-05,0.6139173185557992
AZO,163,0.006397503215739009,3.924848598612889e-05,1.0218319686598816
AMZN,144,0.005858638419290919,4.0684989022853604e-05,0.7612585803317782
CTAS,147,0.005723907805704203,3.8938148338123833e-05,1.03110904870006
PWR,122,0.005642949730264553,4.625368631364388e-05,0.9526227606862249
ADBE,122,0.005398668827698375,4.425138383359324e-05,0.9026952395772835
MA,145,0.005317765144928663,3.6674242378818366e-05,0.8830021491258967
INTU,148,0.005316738761841729,3.592391055298466e-05,0.8719911110177858
UNH,142,0.005095804580586694,3.588594775061052e-05,0.9723548009622475
PH,125,0.005056344383299096,4.045075506639277e-05,0.8051125109420622
GE,71,0.00501587840282318,7.064617468765043e-05,0.4749431613123376
URI,72,0.004887823333537912,6.788643518802656e-05,1.007527076532551
HWM,53,0.004797440160915271,9.05177388851938e-05,1.6431905635533266
MCK,145,0.004781650074040571,3.2976897062348765e-05,0.8779675574039997
CAT,106,0.004725199238356866,4.457735130525345e-05,0.9016666637430765
CMI,110,0.004670460774996585,4.245873431815077e-05,0.8637209635159696
DUK,119,0.004666099604882918,3.9210921049436283e-05,0.3525783848108593
LLY,141,0.004601359990588099,3.263375879849715e-05,0.8322084844191309
COST,158,0.004542118433351557,2.8747585021212386e-05,0.9086212210289335
EA,117,0.004455436245236391,3.8080651668687106e-05,0.6643311402893242
HUM,118,0.004301687559597081,3.645497931861933e-05,0.7236099996585054
AMP,119,0.0042542921478360765,3.5750354183496444e-05,0.8028735759890243
ETN,116,0.004242782363597231,3.657571003101061e-05,0.793477503894335
AA,36,0.004215519710732728,0.00011709776974257577,0.5995418883502616
GOOG,88,0.004179848590081321,4.749827943274229e-05,0.9964884885786626
SBUX,104,0.004174509959202321,4.013951883848385e-05,0.9374147689081996
STZ,114,0.004168801664401585,3.656843565264548e-05,0.8809926052344232
GWW,129,0.004161611007677882,3.2260550447115364e-05,0.687224809127688
ISRG,108,0.0041536085984606435,3.8459338874635586e-05,0.8391595806170163
NRG,93,0.004120678838280651,4.4308374605168286e-05,0.7749572322609116
GLW,106,0.004118871222471031,3.885727568368897e-05,0.6767800027310761
ANET,39,0.004055868063478637,0.00010399661701227275,1.703378179389692
NDAQ,130,0.004040396296157341,3.107997150890262e-05,0.8367519552276987
CSX,118,0.003988105893573724,3.3797507572658676e-05,0.7256169529176866
XLNX,96,0.003984084838752038,4.1500883737000394e-05,0.7983437879908354
PGR,139,0.003965477013253113,2.8528611606137506e-05,0.7505340706309255
RSG,142,0.003929188680767352,2.7670342822305297e-05,0.9809571477419031
ORLY,149,0.0039226865398700305,2.6326755301141145e-05,0.48358394419710615
TXN,122,0.003897938925725234,3.195031906332159e-05,0.7435906311350744
PXD,90,0.0038621020684404673,4.291224520489408e-05,0.7872351895223222
WYNN,83,0.0037525508680471323,4.5211456241531715e-05,0.6905302813660469
AVGO,88,0.003745520544426958,4.256273345939725e-05,0.7608514491267886
EXPD,116,0.003700515272074306,3.19009937247785e-05,0.7778340350642146
