period,drawdown
2015-11-30,-0.017806744479279324
2015-12-31,-0.05819548318585088
2016-01-31,-0.05568918139618717
2016-02-29,-0.005109146113707164
2016-03-31,-0.02664888405175092
2016-04-30,-0.00208729601497204
2016-05-31,0.0
2016-06-30,0.0
2016-07-31,-0.03231030578030225
2016-08-31,-0.034686337048096205
2016-09-30,-0.06828927126818529
2016-10-31,-0.07557616667941147
2016-11-30,-0.057826676769508256
2016-12-31,0.0
2017-07-31,0.0
2017-08-31,0.0
2017-09-30,0.0
2017-10-31,0.0
2017-11-30,0.0
2017-12-31,0.0
2018-01-31,-0.026861983627244013
2018-02-28,-0.04665245096852566
2018-03-31,-0.05201707530033728
2018-04-30,-0.01908535481291551
2018-05-31,-0.042124387844702293
2018-06-30,-0.019978907053735062
2018-07-31,0.0
2018-08-31,-0.0038859680029208477
2018-09-30,-0.10025515103173499
2018-10-31,-0.0832866542118581
2018-11-30,-0.16629305255604088
2018-12-31,-0.12541936155684985
2019-01-31,-0.10184746903309838
2019-02-28,-0.08204183075351568
2019-03-31,-0.0880258747566951
2019-04-30,-0.10240547130449817
2019-05-31,-0.06062475120039046
2019-06-30,-0.035211903579741355
2019-07-31,-0.0009656160688721327
2019-08-31,-0.011196494271821122
2019-09-30,-0.028678867769224348
2019-10-31,-0.03400850182562798
2019-11-30,-0.026759029399180956
2019-12-31,0.0
2020-01-31,-0.08740666817962472
2020-02-29,-0.19497410172746021
2020-03-31,-0.14481447160145466
2020-04-30,-0.1262076248634163
2020-05-31,-0.11151335994352896
2020-06-30,-0.06199973529057812
2020-07-31,-0.02981810265776197
2020-08-31,-0.06944222046863091
2020-09-30,-0.10293679427341773
2020-10-31,-0.04160887022231252
2020-11-30,-0.0192870468787798
2020-12-31,-0.03629968637371317
2021-01-31,-0.005338159948158339
2021-02-28,0.0
2021-03-31,0.0
2021-04-30,0.0
2021-05-31,-0.033340670223197644
2021-06-30,-0.028676236597763638
2021-07-31,0.0
2021-08-31,-0.05698911326688494
2021-09-30,0.0
2021-10-31,-0.039143982504148855
2021-11-30,-0.0027217526423400917
2021-12-31,-0.07211122246478052
2022-01-31,-0.09490620495624547
2022-02-28,-0.056224484421558585
2022-03-31,-0.11674850068383069
2022-04-30,-0.06102159268086127
2022-05-31,-0.16142160589033916
2022-06-30,-0.12717479104953422
2022-07-31,-0.11169438421389344
2022-08-31,-0.1502548123908226
2022-09-30,-0.05303388679629162
2022-10-31,-0.05279980021528308
2022-11-30,-0.0665219215348769
2022-12-31,-0.06686117178047657
2023-01-31,-0.06743259917739752
2023-02-28,-0.07964406077630404
2023-03-31,-0.053018961898063766
2023-04-30,-0.0880473842368582
2023-05-31,-0.04334684369311592
2023-06-30,-0.035468020816209256
2023-07-31,-0.04272991674638826
2023-08-31,-0.10604691475948747
2023-09-30,-0.1513122311314996
2023-10-31,-0.05225912911056285
2023-11-30,-0.03877180907295619
2023-12-31,-0.0023876166397501786
2024-01-31,0.0
2024-02-29,0.0
2024-03-31,-0.03936874654130418
2024-04-30,-0.010528184715144051
2024-05-31,-0.01334699412034468
2024-06-30,-0.03662872684310181
2024-07-31,0.0
2024-08-31,0.0
2024-09-30,0.0
2024-10-31,0.0
2024-11-30,-0.0700697182083807
2024-12-31,-0.02694804773309256
2025-01-31,-0.06047007982848407
2025-02-28,-0.10436918558200814
2025-03-31,-0.11157892587872942
2025-04-30,-0.0778766535100176
2025-05-31,-0.086945259795012
2025-06-30,-0.07657046324681238
2025-07-31,-0.07716571038212527
2025-08-31,-0.06004417937861661
2025-09-30,-0.07389829036225104
2025-10-31,-0.06605455016352357
2025-11-30,-0.0263144438179862
2025-12-31,0.0
2026-01-31,0.0
2026-02-28,-0.12280277628683223
2026-03-31,-0.045436193129965496
2026-04-30,-0.005851369530854189
2026-05-31,0.0
2026-06-30,0.0
