aum,net_sharpe,net_cagr,ann_tcost,gross_sharpe
1000000.0,1.458553982531463,0.19341703157592294,0.0035414897077988743,1.4857312168440147
10000000.0,1.4572777485223605,0.19321904156149805,0.0037083473834822987,1.4857312168440147
50000000.0,1.4549704132213235,0.19286121180985494,0.004009979154212261,1.4857312168440147
100000000.0,1.4532412604828286,0.19259315099740593,0.004235997683723606,1.4857312168440147
500000000.0,1.4459418029702924,0.19146252169703493,0.005189841093900002,1.4857312168440147
1000000000.0,1.4404699732454858,0.19061599807794627,0.005904574440557837,1.4857312168440147
5000000000.0,1.4173572839154798,0.1870499201397957,0.008920871491312156,1.4857312168440147
10000000000.0,1.4002633078148827,0.18442397436241964,0.011147439300190562,1.4857312168440147
50000000000.0,1.3441905507370322,0.1758994656867756,0.01840566962710367,1.4857312168440147
100000000000.0,1.3235703130370249,0.17278623478082866,0.021069068191748936,1.4857312168440147
