percentile,top_pct,Sharpe,CAGR,Ann.Vol,MaxDrawdown,Calmar,avg_names
75,0.25,1.3067767431721915,0.16185255217070882,0.1204818740743989,-0.14821329243786807,1.0920245378028992,52.34920634920635
80,0.2,1.3021262880987114,0.16955143989155164,0.12656517638604656,-0.14553186112168204,1.1650468741672062,41.87830687830688
85,0.15,1.3169796770908195,0.18100173533608066,0.13319714560212825,-0.14428496052988704,1.2544740260616984,31.391534391534393
90,0.1,1.4222058352243607,0.2138508292407788,0.14367219276183343,-0.14391647551833164,1.48593709282117,20.915343915343914
95,0.05,1.8255686893850764,0.30661597087174797,0.1532216842695332,-0.12209809908970737,2.511226408582106,10.44973544973545
99,0.01,1.3922042425771555,0.27052150765441096,0.18451749548621907,-0.17581628165287688,1.5386601577009544,2.0846560846560847
