percentile,top_pct,Sharpe,CAGR,Ann.Vol,MaxDrawdown,Calmar,avg_names
80,0.2,0.4035553987733686,0.05200060180875332,0.15632244280990534,-0.4558367866789603,0.11407723845108762,52.71861471861472
85,0.15,0.38818969741378845,0.04981806484767626,0.15766623493666693,-0.43177100868860563,0.11538075471761276,39.56277056277056
90,0.1,0.39490513923849224,0.05212993057375859,0.16228961005429499,-0.416307762822681,0.1252196937676668,26.35930735930736
95,0.05,0.2673593298927212,0.03109616726261577,0.1674435128303706,-0.4771108152839114,0.06517598483721557,13.186147186147187
99,0.01,0.21969842287519667,0.024271988767480934,0.19669008739624777,-0.641136650642299,0.03785774646195151,2.645021645021645
