period,net,gross,benchmark
2018-12-31,1.4733544112663932,1.7663286627985886,1.8407022057417315
2019-01-31,1.5130645881273734,1.8172125293583536,1.8949735303962667
2019-02-28,1.5464299786294027,1.8595512377774626,1.9271133676384586
2019-03-31,1.5363490126878387,1.848978815111397,1.9994216517398251
2019-04-30,1.512124554616539,1.8212931734879745,1.867794227495072
2019-05-31,1.5825100691882465,1.9082520510300034,1.995717088466399
2019-06-30,1.6253215945055404,1.9619683341239769,2.0215474019750705
2019-07-31,1.6830142949333193,2.0333558886550143,1.9848749917072053
2019-08-31,1.6657789379303598,2.013916380912376,2.0190526973204914
2019-09-30,1.6363274145606481,1.9799946693942323,2.0603188987820857
2019-10-31,1.6273488944536674,1.9711923544561956,2.1303516892522567
2019-11-30,1.6395616530140138,1.9884189347195027,2.190936747686437
2019-12-31,1.7012895469505351,2.065403485959628,2.1873625114405644
2020-01-31,1.5525854960427656,1.8870536601351433,2.002973845380892
2020-02-29,1.3695821457555368,1.666421795533283,1.7521108932560054
2020-03-31,1.4549182001678151,1.7730727063025284,1.9729881641112912
2020-04-30,1.4865738340249506,1.8142221144559358,2.062277221566549
2020-05-31,1.5115730333332769,1.84650845281655,2.1002091284911533
2020-06-30,1.5958100453869744,1.9510303647822076,2.2159043227542186
2020-07-31,1.6505603205889867,2.0196291387486407,2.371167196498206
2020-08-31,1.583148223150219,1.9390356492654452,2.2781571108845338
2020-09-30,1.526164254856572,1.870842547512139,2.2145640086355156
2020-10-31,1.6305008109808934,2.0001155606332843,2.4515890115911256
2020-11-30,1.6684766957041222,2.048986459720312,2.541865306061016
2020-12-31,1.6395332699653542,2.0154877086304355,2.513911617789888
2021-01-31,1.6922077912307834,2.082133167527374,2.5792096934567277
2021-02-28,1.7106093922142103,2.106700799357659,2.688977225068269
2021-03-31,1.7763216938533715,2.1912052705752147,2.8300141205846594
2021-04-30,1.8366199622414812,2.2690058068493517,2.8455142746178623
2021-05-31,1.7753858217550462,2.1954186956656097,2.9080344274002905
2021-06-30,1.7839526136640687,2.2078327410616105,2.9727880578687467
2021-07-31,1.8646398203464525,2.310193969410424,3.0767145762450245
2021-08-31,1.7583756504227845,2.181340540356269,2.9302733493456787
2021-09-30,1.866721975323963,2.317933283575715,3.132869778480668
2021-10-31,1.7936510429817716,2.2311164764765814,3.106335741756785
2021-11-30,1.8616412198551107,2.3182869291404966,3.241672405186663
2021-12-31,1.732110371681482,2.1604999516008827,3.0712180217376845
2022-01-31,1.6895584769375396,2.110031534651766,2.973797251424485
2022-02-28,1.7617664947029799,2.2043384197831983,3.07956039909483
2022-03-31,1.6487849835113315,2.067059203093017,2.8062942037569605
2022-04-30,1.7528116272973313,2.1998239463699467,2.806663984625266
2022-05-31,1.5653927163163828,1.9668561406696794,2.5242124420184076
2022-06-30,1.6293219981645641,2.048688714962854,2.672687506013954
2022-07-31,1.65821961379161,2.086843251625044,2.559212501122825
2022-08-31,1.586238015135835,1.997577276009281,2.3204125932323283
2022-09-30,1.767722453404482,2.228019299495243,2.5049795907274444
2022-10-31,1.768159427969379,2.230823708515927,2.560335448246816
2022-11-30,1.742544042554032,2.200770629650489,2.4903851540743807
2022-12-31,1.741910756665437,2.201145070369449,2.597258997387288
2023-01-31,1.7408440605863025,2.202265412322048,2.5742923754150264
2023-02-28,1.718048656868799,2.1761858053456593,2.619795197147944
2023-03-31,1.7677503140399835,2.2420411297034044,2.6744331886180857
2023-04-30,1.7023619882992271,2.1624143644486895,2.7200400924260233
2023-05-31,1.7858054696410905,2.2706922012824786,2.842971341389709
2023-06-30,1.8005130414450974,2.293119955943428,2.962478186822865
2023-07-31,1.7869571007297167,2.278350668010497,2.9190232317619573
2023-08-31,1.6687618691271207,2.1306327925478996,2.7803944392289264
2023-09-30,1.584264108335494,2.0250912023685714,2.6935871137667866
2023-10-31,1.769168710601983,2.264284575943047,2.9414569717568333
2023-11-30,1.7943457873044106,2.2993769958161083,3.091294804725986
2023-12-31,1.8622649588738922,2.3882710782820733,3.182801747369358
2024-01-31,1.9690111279824656,2.5272484734703546,3.2763438888415153
2024-02-29,2.048871933956928,2.6323673071631855,3.3957515697864133
2024-03-31,1.9682104140933858,2.5317532697549634,3.302558759695631
2024-04-30,2.027301031778555,2.610454192904045,3.379067977155301
2024-05-31,2.0215256523010656,2.6063354497452678,3.5335520236949334
2024-06-30,1.9738243635515218,2.5478277908702904,3.503637983564014
2024-07-31,2.084127060334662,2.6927870809976318,3.603837702471699
2024-08-31,2.116880795977672,2.73889285824697,3.6983358116978513
2024-09-30,2.159796245067273,2.796763055337704,3.7466983846536763
2024-10-31,2.284349319275131,2.9606100156028834,3.86583314078146
2024-11-30,2.1242856061840163,2.756523291806655,3.8024792668644714
2024-12-31,2.2227905647802473,2.8867306791934055,3.908079940121073
2025-01-31,2.1462145335824205,2.7903687228063525,3.772667496129469
2025-02-28,2.045933641237571,2.6622642905672347,3.592196846758626
2025-03-31,2.029464075898605,2.6445722017306807,3.579255732515222
2025-04-30,2.106451838842097,2.748294700062213,3.8058385827105
2025-05-31,2.085735974248196,2.7262212380691846,3.969296473676606
2025-06-30,2.1094356336806936,2.7609444681818203,4.090391075987081
2025-07-31,2.1080758812923412,2.76254689062739,4.179543279139296
2025-08-31,2.147187438985154,2.8167967901830875,4.280345400821124
2025-09-30,2.1155398099905267,2.7786832261451146,4.383307912097384
2025-10-31,2.133457652574061,2.8055305166280986,4.375944207938603
2025-11-30,2.2242379374524104,2.9291501659144425,4.430003122739117
2025-12-31,2.4525275586648263,3.2333707573382315,4.478909187412689
2026-01-31,2.517511777712024,3.3225784005450048,4.438695914840885
2026-02-28,2.208354342074189,2.9187027196218254,4.07695961617649
2026-03-31,2.4031256263729377,3.1795456109875353,4.57764883616437
2026-04-30,2.5027808860023533,3.313802060830744,4.862328186879262
2026-05-31,2.5399275999926716,3.3647136512081492,4.75859504231941
2026-06-30,2.5399275999926716,3.3647136512081492,4.75859504231941
