cost_bps,net_sharpe,net_cagr,ann_tcost
0.0,1.4857312168440147,0.1976282918802399,0.0
2.5,1.4592393191638646,0.19352105643187856,0.003454013017933897
5.0,1.4327103198974516,0.189427484917418,0.006908026035867794
10.0,1.3795432487716799,0.18128115756388685,0.013816052071735588
20.0,1.2727886748262787,0.16515054036006416,0.027632104143471177
35.0,1.1116752688916114,0.14135451053712922,0.04835618225107455
50.0,0.9494985532170409,0.11803015568973452,0.06908026035867793
75.0,0.6772043249045355,0.08017984577750092,0.1036203905380169
100.0,0.4029677047283641,0.04357368204227785,0.13816052071735585
