period,rolling_sharpe
2015-04-30,1.2147522218179179
2015-05-31,1.354078036505934
2015-06-30,1.2392866505571034
2015-07-31,1.0839024575841636
2015-08-31,0.8147625847877988
2015-09-30,0.9030315340324603
2015-10-31,0.7373324326400171
2015-11-30,0.5409551729035424
2015-12-31,0.5873815998085848
2016-01-31,0.35510998625770146
2016-02-29,0.6584089945178573
2016-03-31,0.6631908346613256
2016-04-30,0.6502815793609515
2016-05-31,0.7320813987928267
2016-06-30,0.9033634292384567
2016-07-31,0.590769865115018
2016-08-31,0.6425167986114185
2016-09-30,0.41234867328890057
2016-10-31,0.2325456090094468
2016-11-30,0.3531851546253045
2016-12-31,0.709533759104604
2017-07-31,0.5483441946339804
2017-08-31,0.705239366861568
2017-09-30,0.9691637980657365
2017-10-31,0.8731213132543875
2017-11-30,0.9291601554750203
2017-12-31,1.0475398813606231
2018-01-31,1.1618750730877534
2018-02-28,1.1527255026304715
2018-03-31,0.8967098681271857
2018-04-30,1.0265488512142553
2018-05-31,0.9970518156145856
2018-06-30,1.3022756190263283
2018-07-31,1.4636538100316452
2018-08-31,1.2610388908796175
2018-09-30,0.818494426320223
2018-10-31,0.7979258179546275
2018-11-30,0.30272886269692867
2018-12-31,0.41132283620671595
2019-01-31,0.6024150315699969
2019-02-28,0.6790390362170244
2019-03-31,0.781875811594789
2019-04-30,0.7536622223649474
2019-05-31,0.8301028006275749
2019-06-30,0.6239681853471352
2019-07-31,0.743750745479255
2019-08-31,0.5412617298002047
2019-09-30,0.36443344504941916
2019-10-31,0.303444685887778
2019-11-30,0.2910733672554581
2019-12-31,0.20700937769426644
2020-01-31,-0.019492960555199085
2020-02-29,-0.3082109104709022
2020-03-31,-0.10142019572993452
2020-04-30,-0.1396790485186825
2020-05-31,-0.02306283785421978
2020-06-30,0.0699153057661021
2020-07-31,0.028390905668607993
2020-08-31,-0.07643878576057735
2020-09-30,0.10239674314010905
2020-10-31,0.24342449970949614
2020-11-30,0.6291441347651023
2020-12-31,0.42263686177729143
2021-01-31,0.43818990504700367
2021-02-28,0.4032187739428588
2021-03-31,0.5433356428549942
2021-04-30,0.7018551527218616
2021-05-31,0.44553982375234674
2021-06-30,0.37640698537532585
2021-07-31,0.4046859651167194
2021-08-31,0.24654388605613328
2021-09-30,0.4778226885173314
2021-10-31,0.37044368724452703
2021-11-30,0.4557472026459283
2021-12-31,0.1377382722622167
2022-01-31,0.33568502230233865
2022-02-28,0.960512444445095
2022-03-31,0.4992387159038424
2022-04-30,0.6188102352276419
2022-05-31,0.1854576233161922
2022-06-30,0.14380236844530936
2022-07-31,0.09558787223786443
2022-08-31,0.08777426584171336
2022-09-30,0.4890743884393451
2022-10-31,0.31340359907368526
2022-11-30,0.20763311283722874
2022-12-31,0.2561084297162809
2023-01-31,0.16517083196041674
2023-02-28,0.09718334169286981
2023-03-31,0.07072164129643298
2023-04-30,-0.13076036461116078
2023-05-31,0.10192863177436594
2023-06-30,0.11147430238303357
2023-07-31,-0.037224423907931445
2023-08-31,-0.0627491590897262
2023-09-30,-0.38638343605797665
2023-10-31,0.05566070797694821
2023-11-30,-0.005961122398028985
2023-12-31,0.2838553815954374
2024-01-31,0.4985475217397573
2024-02-29,0.49328027289407533
2024-03-31,0.5721151952439754
2024-04-30,0.4916922653224927
2024-05-31,0.88321897208431
2024-06-30,0.6788619908965466
2024-07-31,0.7822334848034883
2024-08-31,0.9943287993636056
2024-09-30,0.7889381862156016
2024-10-31,0.9679292774763678
2024-11-30,0.7215035261765932
2024-12-31,0.8625638746014024
2025-01-31,0.7386335898775352
2025-02-28,0.6159570873215006
2025-03-31,0.5033664682438714
2025-04-30,0.7428513733945747
2025-05-31,0.566865327339933
2025-06-30,0.5766540165819093
2025-07-31,0.5994053220708008
2025-08-31,0.9235926295946201
2025-09-30,1.08673094543367
2025-10-31,0.8384209751763615
2025-11-30,0.9376775388331073
2025-12-31,1.0678743847765764
2026-01-31,0.9816607278353544
2026-02-28,0.3101576877017831
2026-03-31,0.6734722276862366
2026-04-30,0.7034395192781308
2026-05-31,0.7563795184764197
2026-06-30,
