cost_bps,net_sharpe,net_cagr,ann_tcost
0.0,0.5005247115398096,0.06803125641488328,0.0
2.5,0.4876809272541348,0.06589627363595274,0.002009163621601329
5.0,0.4748359379551831,0.06376515315767306,0.004018327243202658
10.0,0.449142638841755,0.059514474050031074,0.008036654486405316
20.0,0.3977448214102213,0.05105918836318435,0.016073308972810632
35.0,0.3206288940297708,0.03849069522077131,0.028128290702418613
50.0,0.2435040862766816,0.026058338762537714,0.04018327243202658
75.0,0.11498625837858222,0.005636681207852101,0.060274908648039874
100.0,-0.013438413012628988,-0.014416547329193397,0.08036654486405316
