asset,periods_held,total_contribution,mean_per_period,sharpe
MU,54,0.03426107471399631,0.0006344643465554872,2.571689164246332
WDC,53,0.0329901033028166,0.0006224547792984264,3.0276220791327364
GEV,62,0.03162022710998591,0.0005100036630642889,3.1330725020967325
STX,46,0.031287521083432565,0.0006801635018137514,3.1036287386700043
HWM,121,0.026579936278908207,0.00021966889486700999,2.1212814395029453
TPR,72,0.023714833746885853,0.00032937269092897016,2.254442811808038
INTC,28,0.022013648540316882,0.0007862017335827458,2.4889917166981013
LRCX,61,0.019012313822266036,0.00031167727577485304,1.8056843910116904
GLW,67,0.01872206176002792,0.000279433757612357,1.7624240218358038
BK,104,0.0176764471376405,0.0001699658378619279,2.386635992864612
NVDA,40,0.016826620531702627,0.00042066551329256565,3.5404026366022427
AVGO,57,0.01491945415151335,0.0002617448096756728,1.4152847501719235
APH,62,0.01479055239282695,0.0002385572966584992,2.1332374440603976
META,59,0.014120718493441741,0.00023933421175324985,2.3120105140527447
CEG,51,0.014092420655989948,0.0002763219736468617,1.5284515456199916
AMAT,42,0.012554091025895919,0.00029890692918799807,1.8412461481132896
TER,22,0.012453064144723039,0.0005660483702146835,2.8374104447509425
NRG,98,0.012366433467398007,0.0001261880966061021,1.1275588521346802
RCL,87,0.011956908313298051,0.00013743572773905805,0.9712343631594443
AMD,40,0.011877391963917593,0.00029693479909793984,1.3422959243259107
AXON,61,0.011418033371104013,0.00018718087493613136,1.0109479763967983
ANET,41,0.011293148013328078,0.0002754426344714165,2.6009138373601557
NFLX,81,0.010846142061691552,0.0001339029884159451,1.1677126120766452
WELL,93,0.010787323483174658,0.00011599272562553395,1.5322237955103315
GOOGL,57,0.010291410695138685,0.00018055106482699448,1.6843489782408436
GOOG,58,0.010189563783848703,0.00017568213420428798,1.6776020216481824
CAT,47,0.009735049648028734,0.00020712871591550497,1.9334359045883744
GE,83,0.009563084894577769,0.0001152178902961177,1.256657481785878
PHM,48,0.009474267123688054,0.00019738056507683446,1.7579443129447736
WBD,38,0.009158969401508028,0.00024102551056600074,1.9470296827499138
FOX,53,0.008498961633804342,0.0001603577666755536,1.2923429820817331
CMI,39,0.008216782854688442,0.0002106867398638062,1.8922220087959565
JBL,37,0.008214795259416274,0.00022202149349773712,1.8204895873971632
JCI,54,0.007628437850620901,0.00014126736760409076,1.4547916658754698
COST,62,0.007584270067411411,0.0001223269365711518,2.2499510682729307
C,57,0.007397613626256046,0.00012978269519747448,1.3217923481299698
ADI,9,0.007183918519596678,0.0007982131688440753,5.005702077525626
NEM,33,0.007010768390133387,0.000212447526973739,1.197749449685068
BSX,75,0.00696540921183752,9.287212282450027e-05,1.4657618256798823
GS,69,0.006801718636637381,9.857563241503451e-05,1.0365828333310738
PWR,47,0.006696990391202598,0.00014248915725962975,1.137682810012557
FICO,49,0.006625246791885749,0.00013520911820175,1.5299341386529905
FOXA,57,0.006589590854397629,0.00011560685709469526,0.869382480760852
RL,34,0.006214342066777316,0.00018277476666992104,1.74395502007999
CAH,68,0.006210721240776318,9.133413589376939e-05,1.0378454686528078
MCK,55,0.006040938488808571,0.00010983524525106492,1.117826709436629
LLY,48,0.005987019617057007,0.0001247295753553543,1.6475433578749104
TRGP,57,0.005938307957317468,0.0001041808413564468,0.8726906066167653
WAB,61,0.005918586817857494,9.702601340749991e-05,1.3673586102044426
JPM,68,0.005350434660366132,7.868286265244312e-05,1.0926633526104716
CTAS,40,0.005319005795484615,0.00013297514488711537,3.0653536422555727
PM,39,0.004959435838808626,0.00012716502150791347,1.2306946503695793
NOW,29,0.004940938388753799,0.0001703771858190965,2.2878951808996293
RTX,75,0.004797721761251114,6.396962348334819e-05,0.8063268396377611
TT,58,0.004742914372205003,8.177438572767247e-05,1.122886067164235
MPWR,26,0.0047321423189049545,0.0001820054738040367,1.03737622359158
HLT,61,0.004602547793864616,7.545160317810846e-05,1.2270476346385581
IRM,50,0.004457112054827818,8.914224109655636e-05,1.0070413478082263
TRV,22,0.0044409539211141425,0.00020186154186882467,2.576624415118334
ETN,44,0.004396997741995658,9.993176686353768e-05,1.3058415462896875
NI,51,0.0042252442600315705,8.28479266672857e-05,1.2981486032867624
PH,58,0.004208046102242103,7.255251900417418e-05,0.8981987248944193
TDG,52,0.0041568472348302,7.993936990058078e-05,1.4885134073276594
JNJ,32,0.0038913420407710067,0.00012160443877409396,1.7594781836378763
KEYS,12,0.0037943271111712767,0.0003161939259309397,2.89055017077863
BKNG,29,0.003769353058851858,0.00012997769168454683,1.3773422881655382
GL,28,0.0037505585408600267,0.0001339485193164295,1.7859219316643309
GILD,36,0.0037471547976630657,0.00010408763326841849,0.8489683057988726
NVR,25,0.0036679694735444225,0.0001467187789417769,1.9012853891552959
CRWD,16,0.0035244467015644503,0.00022027791884777814,1.5564421711697172
HIG,46,0.003501078378621245,7.611039953524445e-05,1.1144003826249764
WMT,32,0.003479835337561461,0.00010874485429879566,1.3046329289816165
CHRW,25,0.0034256111155284673,0.0001370244446211387,0.9925128939513411
ALL,31,0.0033007397868691415,0.00010647547699577876,1.4722998846807953
DHI,20,0.003278905756637745,0.00016394528783188726,1.078852145652416
CDNS,22,0.003211782789345751,0.00014599012678844322,1.513272190214987
STLD,14,0.0031064568689680118,0.000221889776354858,1.9942391689610988
WMB,43,0.00301308110725123,7.007165365700535e-05,0.6763452952209874
TMUS,52,0.0029788002415773894,5.728462003033441e-05,0.6249894614762723
BRO,71,0.0029635728921845995,4.174046327020563e-05,0.6867483303275684
LEN,16,0.002947466422802388,0.00018421665142514924,1.228875397151241
IR,36,0.002863829348957817,7.955081524882825e-05,1.224165137659585
STT,14,0.0028249974301478077,0.0002017855307248434,3.750024259839029
KLAC,71,0.0027103908035049466,3.81745183592246e-05,0.13723885234246727
PRU,14,0.002634002729468097,0.00018814305210486406,3.615799702634873
VST,11,0.0025697377441313276,0.00023361252219375705,1.7593911618785378
SNPS,21,0.0025266450457780776,0.00012031643075133703,1.2448611445372268
CRM,22,0.0025266223639215687,0.00011484647108734404,1.4315039124683053
T,50,0.0024959867009007753,4.9919734018015505e-05,0.706611330903743
MNST,20,0.0024912855005288326,0.00012456427502644164,1.3735503149562576
NDAQ,42,0.002488663623963332,5.925389580865076e-05,0.7995211688757213
AMP,28,0.0024783055958976135,8.851091413920048e-05,1.5131654469712539
ATO,36,0.0023067099531331988,6.407527647592219e-05,1.1286535511655829
NUE,6,0.002079161180681099,0.0003465268634468498,2.939328807440308
ALB,19,0.0020420660499316217,0.00010747716052271693,0.4481439891841685
FITB,14,0.0020396377302619798,0.00014568840930442712,2.4473751118664175
CBRE,23,0.0019371307391157645,8.422307561372888e-05,0.8690711467176405
ECL,39,0.0018431500545312853,4.7260257808494494e-05,1.02271128205467
