ticker,weight,pct_of_invested,sector
AAPL,0.01623057777093843,0.01886792452830189,Information Technology
ADI,0.01623057777093843,0.01886792452830189,Information Technology
ADM,0.01623057777093843,0.01886792452830189,Consumer Staples
ALB,0.01623057777093843,0.01886792452830189,Materials
AMAT,0.01623057777093843,0.01886792452830189,Information Technology
AMD,0.01623057777093843,0.01886792452830189,Information Technology
BIIB,0.01623057777093843,0.01886792452830189,Health Care
BKR,0.01623057777093843,0.01886792452830189,Energy
CAT,0.01623057777093843,0.01886792452830189,Industrials
CBOE,0.01623057777093843,0.01886792452830189,Financials
CHRW,0.01623057777093843,0.01886792452830189,Industrials
CMI,0.01623057777093843,0.01886792452830189,Industrials
CSCO,0.01623057777093843,0.01886792452830189,Information Technology
DAL,0.01623057777093843,0.01886792452830189,Industrials
DELL,0.01623057777093843,0.01886792452830189,Information Technology
ETR,0.01623057777093843,0.01886792452830189,Utilities
FDX,0.01623057777093843,0.01886792452830189,Industrials
GD,0.01623057777093843,0.01886792452830189,Industrials
GEV,0.01623057777093843,0.01886792452830189,Industrials
GLW,0.01623057777093843,0.01886792452830189,Information Technology
GM,0.01623057777093843,0.01886792452830189,Consumer Discretionary
GOOG,0.01623057777093843,0.01886792452830189,Communication
GOOGL,0.01623057777093843,0.01886792452830189,Communication
GS,0.01623057777093843,0.01886792452830189,Financials
HAL,0.01623057777093843,0.01886792452830189,Energy
HPE,0.01623057777093843,0.01886792452830189,Information Technology
HST,0.01623057777093843,0.01886792452830189,Real Estate
INTC,0.01623057777093843,0.01886792452830189,Information Technology
IVZ,0.01623057777093843,0.01886792452830189,Financials
JBHT,0.01623057777093843,0.01886792452830189,Industrials
JNJ,0.01623057777093843,0.01886792452830189,Health Care
KEYS,0.01623057777093843,0.01886792452830189,Information Technology
KLAC,0.01623057777093843,0.01886792452830189,Information Technology
LRCX,0.01623057777093843,0.01886792452830189,Information Technology
MRK,0.01623057777093843,0.01886792452830189,Health Care
MS,0.01623057777093843,0.01886792452830189,Financials
MU,0.01623057777093843,0.01886792452830189,Information Technology
NEM,0.01623057777093843,0.01886792452830189,Materials
NUE,0.01623057777093843,0.01886792452830189,Materials
PLD,0.01623057777093843,0.01886792452830189,Real Estate
PSX,0.01623057777093843,0.01886792452830189,Energy
PWR,0.01623057777093843,0.01886792452830189,Industrials
ROST,0.01623057777093843,0.01886792452830189,Consumer Discretionary
SLB,0.01623057777093843,0.01886792452830189,Energy
STLD,0.01623057777093843,0.01886792452830189,Materials
STT,0.01623057777093843,0.01886792452830189,Financials
STX,0.01623057777093843,0.01886792452830189,Information Technology
TER,0.01623057777093843,0.01886792452830189,Information Technology
TRGP,0.01623057777093843,0.01886792452830189,Energy
VLO,0.01623057777093843,0.01886792452830189,Energy
VTRS,0.01623057777093843,0.01886792452830189,Health Care
WBD,0.01623057777093843,0.01886792452830189,Communication
WDC,0.01623057777093843,0.01886792452830189,Information Technology
