date,ticker,weight
2023-11-10,ACGL,0.02702702702702703
2023-11-10,ADBE,0.02702702702702703
2023-11-10,AJG,0.02702702702702703
2023-11-10,AMD,0.02702702702702703
2023-11-10,ANET,0.02702702702702703
2023-11-10,AVGO,0.02702702702702703
2023-11-10,BKNG,0.02702702702702703
2023-11-10,BR,0.02702702702702703
2023-11-10,CBOE,0.02702702702702703
2023-11-10,CDNS,0.02702702702702703
2023-11-10,CMCSA,0.02702702702702703
2023-11-10,CME,0.02702702702702703
2023-11-10,ETN,0.02702702702702703
2023-11-10,FDX,0.02702702702702703
2023-11-10,GOOG,0.02702702702702703
2023-11-10,GOOGL,0.02702702702702703
2023-11-10,KLAC,0.02702702702702703
2023-11-10,LLY,0.02702702702702703
2023-11-10,MA,0.02702702702702703
2023-11-10,META,0.02702702702702703
2023-11-10,MSFT,0.02702702702702703
2023-11-10,NOW,0.02702702702702703
2023-11-10,NVDA,0.02702702702702703
2023-11-10,NVR,0.02702702702702703
2023-11-10,ODFL,0.02702702702702703
2023-11-10,ORCL,0.02702702702702703
2023-11-10,PH,0.02702702702702703
2023-11-10,PHM,0.02702702702702703
2023-11-10,PNR,0.02702702702702703
2023-11-10,RCL,0.02702702702702703
2023-11-10,ROP,0.02702702702702703
2023-11-10,SNPS,0.02702702702702703
2023-11-10,TDG,0.02702702702702703
2023-11-10,TJX,0.02702702702702703
2023-11-10,TTWO,0.02702702702702703
2023-11-10,VRSK,0.02702702702702703
2023-11-10,WST,0.02702702702702703
2023-11-17,ACGL,0.03125
2023-11-17,ADBE,0.03125
2023-11-17,AJG,0.03125
2023-11-17,ANET,0.03125
2023-11-17,AVGO,0.03125
2023-11-17,BKNG,0.03125
2023-11-17,BRO,0.03125
2023-11-17,CBOE,0.03125
2023-11-17,CDNS,0.03125
2023-11-17,CMCSA,0.03125
2023-11-17,CME,0.03125
2023-11-17,CRM,0.03125
2023-11-17,FDX,0.03125
2023-11-17,GOOG,0.03125
2023-11-17,GOOGL,0.03125
2023-11-17,INTU,0.03125
2023-11-17,LLY,0.03125
2023-11-17,MCK,0.03125
2023-11-17,META,0.03125
2023-11-17,MMC,0.03125
2023-11-17,MSFT,0.03125
2023-11-17,NOW,0.03125
2023-11-17,NVDA,0.03125
2023-11-17,ORCL,0.03125
2023-11-17,PHM,0.03125
2023-11-17,PNR,0.03125
2023-11-17,SNPS,0.03125
2023-11-17,STE,0.03125
2023-11-17,TDG,0.03125
2023-11-17,TTWO,0.03125
2023-11-17,VRSK,0.03125
2023-11-17,WST,0.03125
2023-11-24,ACGL,0.04
2023-11-24,ADBE,0.04
2023-11-24,AJG,0.04
2023-11-24,AVGO,0.04
2023-11-24,BRO,0.04
2023-11-24,CAH,0.04
2023-11-24,CBOE,0.04
2023-11-24,CDNS,0.04
2023-11-24,CHD,0.04
2023-11-24,CME,0.04
2023-11-24,GE,0.04
2023-11-24,LLY,0.04
2023-11-24,MCK,0.04
2023-11-24,META,0.04
2023-11-24,MSFT,0.04
2023-11-24,NFLX,0.04
2023-11-24,NOW,0.04
2023-11-24,NVDA,0.04
2023-11-24,PHM,0.04
2023-11-24,ROP,0.04
2023-11-24,SNPS,0.04
2023-11-24,TDG,0.04
2023-11-24,TTWO,0.04
2023-11-24,VRSK,0.04
2023-11-24,WELL,0.04
2023-12-01,ACGL,0.03333333333333333
2023-12-01,ADBE,0.03333333333333333
2023-12-01,AIZ,0.03333333333333333
2023-12-01,AJG,0.03333333333333333
2023-12-01,AMZN,0.03333333333333333
2023-12-01,ANET,0.03333333333333333
2023-12-01,AVGO,0.03333333333333333
2023-12-01,BKNG,0.03333333333333333
2023-12-01,BRO,0.03333333333333333
2023-12-01,CAH,0.03333333333333333
2023-12-01,CBOE,0.03333333333333333
2023-12-01,CDNS,0.03333333333333333
2023-12-01,CME,0.03333333333333333
2023-12-01,CRM,0.03333333333333333
2023-12-01,DHI,0.03333333333333333
2023-12-01,ETN,0.03333333333333333
2023-12-01,FDX,0.03333333333333333
2023-12-01,GE,0.03333333333333333
2023-12-01,LLY,0.03333333333333333
2023-12-01,MCK,0.03333333333333333
2023-12-01,META,0.03333333333333333
2023-12-01,MSFT,0.03333333333333333
2023-12-01,NOW,0.03333333333333333
2023-12-01,NVDA,0.03333333333333333
2023-12-01,PHM,0.03333333333333333
2023-12-01,RCL,0.03333333333333333
2023-12-01,SNPS,0.03333333333333333
2023-12-01,TDG,0.03333333333333333
2023-12-01,TTWO,0.03333333333333333
2023-12-01,VRSK,0.03333333333333333
2023-12-08,AAPL,0.02857142857142857
2023-12-08,ACGL,0.02857142857142857
2023-12-08,ADBE,0.02857142857142857
2023-12-08,AJG,0.02857142857142857
2023-12-08,AMD,0.02857142857142857
2023-12-08,AMZN,0.02857142857142857
2023-12-08,ANET,0.02857142857142857
2023-12-08,AVGO,0.02857142857142857
2023-12-08,BKNG,0.02857142857142857
2023-12-08,BRO,0.02857142857142857
2023-12-08,CAH,0.02857142857142857
2023-12-08,CBOE,0.02857142857142857
2023-12-08,CDNS,0.02857142857142857
2023-12-08,CEG,0.02857142857142857
2023-12-08,CRM,0.02857142857142857
2023-12-08,DHI,0.02857142857142857
2023-12-08,ETN,0.02857142857142857
2023-12-08,FDX,0.02857142857142857
2023-12-08,GE,0.02857142857142857
2023-12-08,HWM,0.02857142857142857
2023-12-08,LEN,0.02857142857142857
2023-12-08,LLY,0.02857142857142857
2023-12-08,META,0.02857142857142857
2023-12-08,MSFT,0.02857142857142857
2023-12-08,NOW,0.02857142857142857
2023-12-08,NVDA,0.02857142857142857
2023-12-08,ORCL,0.02857142857142857
2023-12-08,PH,0.02857142857142857
2023-12-08,PHM,0.02857142857142857
2023-12-08,RCL,0.02857142857142857
2023-12-08,ROP,0.02857142857142857
2023-12-08,SNPS,0.02857142857142857
2023-12-08,TDG,0.02857142857142857
2023-12-08,TTWO,0.02857142857142857
2023-12-08,VRSK,0.02857142857142857
2023-12-15,AAPL,0.02127659574468085
2023-12-15,ACGL,0.02127659574468085
2023-12-15,ADBE,0.02127659574468085
2023-12-15,AJG,0.02127659574468085
2023-12-15,AMAT,0.02127659574468085
2023-12-15,AMD,0.02127659574468085
2023-12-15,AMZN,0.02127659574468085
2023-12-15,ANET,0.02127659574468085
2023-12-15,AVGO,0.02127659574468085
2023-12-15,BKNG,0.02127659574468085
2023-12-15,BR,0.02127659574468085
2023-12-15,BRKB,0.02127659574468085
2023-12-15,BRO,0.02127659574468085
2023-12-15,CAH,0.02127659574468085
2023-12-15,CBOE,0.02127659574468085
2023-12-15,CDNS,0.02127659574468085
2023-12-15,CEG,0.02127659574468085
2023-12-15,CMG,0.02127659574468085
2023-12-15,CRM,0.02127659574468085
2023-12-15,DHI,0.02127659574468085
2023-12-15,ETN,0.02127659574468085
2023-12-15,FDX,0.02127659574468085
2023-12-15,GE,0.02127659574468085
2023-12-15,GOOG,0.02127659574468085
2023-12-15,GOOGL,0.02127659574468085
2023-12-15,GWW,0.02127659574468085
2023-12-15,HWM,0.02127659574468085
2023-12-15,KLAC,0.02127659574468085
2023-12-15,LLY,0.02127659574468085
2023-12-15,LRCX,0.02127659574468085
2023-12-15,MAR,0.02127659574468085
2023-12-15,META,0.02127659574468085
2023-12-15,MSFT,0.02127659574468085
2023-12-15,NFLX,0.02127659574468085
2023-12-15,NOW,0.02127659574468085
2023-12-15,NRG,0.02127659574468085
2023-12-15,NVDA,0.02127659574468085
2023-12-15,ORCL,0.02127659574468085
2023-12-15,PH,0.02127659574468085
2023-12-15,PHM,0.02127659574468085
2023-12-15,RCL,0.02127659574468085
2023-12-15,ROP,0.02127659574468085
2023-12-15,SNPS,0.02127659574468085
2023-12-15,TDG,0.02127659574468085
2023-12-15,TTWO,0.02127659574468085
2023-12-15,V,0.02127659574468085
2023-12-15,VRSK,0.02127659574468085
2023-12-22,AAPL,0.018867924528301886
2023-12-22,ACGL,0.018867924528301886
2023-12-22,ADBE,0.018867924528301886
2023-12-22,AJG,0.018867924528301886
2023-12-22,AMAT,0.018867924528301886
2023-12-22,AMD,0.018867924528301886
2023-12-22,AMZN,0.018867924528301886
2023-12-22,ANET,0.018867924528301886
2023-12-22,AVGO,0.018867924528301886
2023-12-22,BKNG,0.018867924528301886
2023-12-22,BR,0.018867924528301886
2023-12-22,BRKB,0.018867924528301886
2023-12-22,BRO,0.018867924528301886
2023-12-22,CAH,0.018867924528301886
2023-12-22,CBOE,0.018867924528301886
2023-12-22,CCL,0.018867924528301886
2023-12-22,CDNS,0.018867924528301886
2023-12-22,CEG,0.018867924528301886
2023-12-22,CMG,0.018867924528301886
2023-12-22,COST,0.018867924528301886
2023-12-22,CRM,0.018867924528301886
2023-12-22,ETN,0.018867924528301886
2023-12-22,FDX,0.018867924528301886
2023-12-22,GE,0.018867924528301886
2023-12-22,GOOG,0.018867924528301886
2023-12-22,GOOGL,0.018867924528301886
2023-12-22,GRMN,0.018867924528301886
2023-12-22,HLT,0.018867924528301886
2023-12-22,HWM,0.018867924528301886
2023-12-22,INTU,0.018867924528301886
2023-12-22,KLAC,0.018867924528301886
2023-12-22,LLY,0.018867924528301886
2023-12-22,LRCX,0.018867924528301886
2023-12-22,MAR,0.018867924528301886
2023-12-22,META,0.018867924528301886
2023-12-22,MLM,0.018867924528301886
2023-12-22,MMC,0.018867924528301886
2023-12-22,MSFT,0.018867924528301886
2023-12-22,MU,0.018867924528301886
2023-12-22,NFLX,0.018867924528301886
2023-12-22,NOW,0.018867924528301886
2023-12-22,NVDA,0.018867924528301886
2023-12-22,ORCL,0.018867924528301886
2023-12-22,PH,0.018867924528301886
2023-12-22,PHM,0.018867924528301886
2023-12-22,RCL,0.018867924528301886
2023-12-22,ROP,0.018867924528301886
2023-12-22,SNPS,0.018867924528301886
2023-12-22,TDG,0.018867924528301886
2023-12-22,TTWO,0.018867924528301886
2023-12-22,V,0.018867924528301886
2023-12-22,VRSK,0.018867924528301886
2023-12-22,WELL,0.018867924528301886
2023-12-29,AAPL,0.017543859649122806
2023-12-29,ACGL,0.017543859649122806
2023-12-29,ADBE,0.017543859649122806
2023-12-29,AJG,0.017543859649122806
2023-12-29,AMAT,0.017543859649122806
2023-12-29,AMD,0.017543859649122806
2023-12-29,AMZN,0.017543859649122806
2023-12-29,ANET,0.017543859649122806
2023-12-29,AVGO,0.017543859649122806
2023-12-29,BKNG,0.017543859649122806
2023-12-29,BR,0.017543859649122806
2023-12-29,BRO,0.017543859649122806
2023-12-29,CAH,0.017543859649122806
2023-12-29,CBOE,0.017543859649122806
2023-12-29,CCL,0.017543859649122806
2023-12-29,CDNS,0.017543859649122806
2023-12-29,CEG,0.017543859649122806
2023-12-29,CME,0.017543859649122806
2023-12-29,CMG,0.017543859649122806
2023-12-29,COST,0.017543859649122806
2023-12-29,CRM,0.017543859649122806
2023-12-29,DHI,0.017543859649122806
2023-12-29,ETN,0.017543859649122806
2023-12-29,FDX,0.017543859649122806
2023-12-29,GE,0.017543859649122806
2023-12-29,GOOG,0.017543859649122806
2023-12-29,GOOGL,0.017543859649122806
2023-12-29,GRMN,0.017543859649122806
2023-12-29,HLT,0.017543859649122806
2023-12-29,HWM,0.017543859649122806
2023-12-29,INTC,0.017543859649122806
2023-12-29,INTU,0.017543859649122806
2023-12-29,LEN,0.017543859649122806
2023-12-29,LLY,0.017543859649122806
2023-12-29,LRCX,0.017543859649122806
2023-12-29,MAR,0.017543859649122806
2023-12-29,META,0.017543859649122806
2023-12-29,MMC,0.017543859649122806
2023-12-29,MSFT,0.017543859649122806
2023-12-29,MU,0.017543859649122806
2023-12-29,NFLX,0.017543859649122806
2023-12-29,NOW,0.017543859649122806
2023-12-29,NTAP,0.017543859649122806
2023-12-29,NVDA,0.017543859649122806
2023-12-29,ORCL,0.017543859649122806
2023-12-29,PH,0.017543859649122806
2023-12-29,PHM,0.017543859649122806
2023-12-29,RCL,0.017543859649122806
2023-12-29,ROP,0.017543859649122806
2023-12-29,RSG,0.017543859649122806
2023-12-29,SNPS,0.017543859649122806
2023-12-29,TDG,0.017543859649122806
2023-12-29,TSLA,0.017543859649122806
2023-12-29,TTWO,0.017543859649122806
2023-12-29,V,0.017543859649122806
2023-12-29,VRSK,0.017543859649122806
2023-12-29,WELL,0.017543859649122806
2024-01-05,AAPL,0.016666666666666666
