date,ticker,weight
2007-10-31,8686,0.00676328502415459
2007-10-31,AAPL*,0.030917874396135265
2007-10-31,ALD,0.001932367149758454
2007-10-31,AMZN,0.02318840579710145
2007-10-31,APD,0.03671497584541063
2007-10-31,APOL,0.01642512077294686
2007-10-31,AT.,0.01932367149758454
2007-10-31,CAT,0.00966183574879227
2007-10-31,CEG,0.000966183574879227
2007-10-31,CIEN,0.018357487922705314
2007-10-31,COP,0.014492753623188406
2007-10-31,CSCO,0.012560386473429951
2007-10-31,CVH,0.02705314009661836
2007-10-31,CVX,0.028019323671497585
2007-10-31,DE,0.03864734299516908
2007-10-31,EMC,0.04251207729468599
2007-10-31,ETN,0.02995169082125604
2007-10-31,FCX*,0.004830917874396135
2007-10-31,FLR,0.04154589371980676
2007-10-31,GR,0.04057971014492753
2007-10-31,GT,0.008695652173913044
2007-10-31,HES,0.02608695652173913
2007-10-31,HET,0.010628019323671498
2007-10-31,IR,0.015458937198067632
2007-10-31,JCI,0.034782608695652174
2007-10-31,JNPR,0.03285024154589372
2007-10-31,LLL,0.033816425120772944
2007-10-31,MHS,0.035748792270531404
2007-10-31,MON,0.03768115942028986
2007-10-31,MUR,0.002898550724637681
2007-10-31,NOV,0.043478260869565216
2007-10-31,NTH,0.011594202898550725
2007-10-31,PCAR,0.01352657004830918
2007-10-31,PEG,0.021256038647342997
2007-10-31,PKI,0.025120772946859903
2007-10-31,PPL,0.024154589371980676
2007-10-31,PX,0.022222222222222223
2007-10-31,RIG,0.028985507246376812
2007-10-31,RTN1,0.003864734299516908
2007-10-31,SII,0.03961352657004831
2007-10-31,SLBA,0.03188405797101449
2007-10-31,TAP,0.005797101449275362
2007-10-31,TIF,0.020289855072463767
2007-10-31,WFT,0.017391304347826087
2007-10-31,XOM,0.007729468599033816
2007-11-30,8686,0.03330249768732655
2007-11-30,AAPL*,0.036077705827937095
2007-11-30,AET,0.0027752081406105457
2007-11-30,ALD,0.01572617946345976
2007-11-30,AMZN,0.016651248843663275
2007-11-30,APD,0.03700277520814061
2007-11-30,APOL,0.032377428307123035
2007-11-30,AYE,0.011100832562442183
2007-11-30,BAX,0.022201665124884366
2007-11-30,BK,0.020351526364477335
2007-11-30,CCE,0.0009250693802035153
2007-11-30,CEG,0.009250693802035153
2007-11-30,CIEN,0.03145235892691952
2007-11-30,COST,0.01757631822386679
2007-11-30,CTXS,0.02127659574468085
2007-11-30,CVH,0.007400555041628124
2007-11-30,CVS,0.0064754856614246065
2007-11-30,DE,0.03515263644773358
2007-11-30,EMC,0.039777983348751156
2007-11-30,FCX*,0.028677150786308975
2007-11-30,FLR,0.04070305272895467
2007-11-30,GR,0.041628122109158186
2007-11-30,HES,0.014801110083256245
2007-11-30,HPQ,0.004625346901017576
2007-11-30,HUM,0.0018501387604070306
2007-11-30,JNPR,0.01017576318223867
2007-11-30,JNS,0.012950971322849213
2007-11-30,KO,0.02682701202590194
2007-11-30,LLL,0.037927844588344126
2007-11-30,MCD,0.027752081406105456
2007-11-30,MHS,0.0425531914893617
2007-11-30,MON,0.03885291396854764
2007-11-30,NTH,0.02960222016651249
2007-11-30,OXY,0.005550416281221091
2007-11-30,PBG,0.008325624421831638
2007-11-30,PEG,0.024051803885291396
2007-11-30,PPL,0.030527289546716005
2007-11-30,PX,0.025901942645698426
2007-11-30,RIG,0.034227567067530065
2007-11-30,RTN1,0.0037002775208140612
2007-11-30,SII,0.02497687326549491
2007-11-30,SYK,0.012025901942645698
2007-11-30,TIF,0.01942645698427382
2007-11-30,TMO,0.013876040703052728
2007-11-30,TROW,0.018501387604070305
2007-11-30,WAT,0.02312673450508788
2007-12-31,8686,0.03333333333333333
2007-12-31,AAPL*,0.046031746031746035
2007-12-31,AMZN,0.023809523809523808
2007-12-31,AON,0.025396825396825397
2007-12-31,APD,0.049206349206349205
2007-12-31,APOL,0.026984126984126985
2007-12-31,BAX,0.007936507936507936
2007-12-31,BIIB,0.01746031746031746
2007-12-31,CCE,0.0015873015873015873
2007-12-31,CEG,0.030158730158730163
2007-12-31,CNX,0.020634920634920634
2007-12-31,COST,0.015873015873015872
2007-12-31,DE,0.052380952380952375
2007-12-31,DHR,0.009523809523809525
2007-12-31,FLR,0.047619047619047616
2007-12-31,GR,0.05396825396825397
2007-12-31,HES,0.04126984126984127
2007-12-31,HSP,0.011111111111111112
2007-12-31,HUM,0.02857142857142857
2007-12-31,KO,0.01904761904761905
2007-12-31,LLL,0.050793650793650794
2007-12-31,MHS,0.05555555555555555
2007-12-31,MON,0.044444444444444446
2007-12-31,MUR,0.012698412698412698
2007-12-31,OXY,0.022222222222222223
2007-12-31,PBG,0.006349206349206349
2007-12-31,PEG,0.03492063492063492
2007-12-31,PPL,0.03650793650793651
2007-12-31,PX,0.03968253968253968
2007-12-31,RIG,0.04285714285714286
2007-12-31,SII,0.014285714285714285
2007-12-31,SLBA,0.0031746031746031746
2007-12-31,TROW,0.004761904761904762
2007-12-31,VRSN,0.0380952380952381
