ticker,weight,pct_of_invested,sector
AAPL,0.0185185185185185,0.0185185185185185,Information Technology
ADI,0.0185185185185185,0.0185185185185185,Information Technology
ALB,0.0185185185185185,0.0185185185185185,Materials
AMAT,0.0185185185185185,0.0185185185185185,Information Technology
AMCR,0.0185185185185185,0.0185185185185185,Materials
AMD,0.0185185185185185,0.0185185185185185,Information Technology
APA,0.0185185185185185,0.0185185185185185,Energy
BKR,0.0185185185185185,0.0185185185185185,Energy
C,0.0185185185185185,0.0185185185185185,Financials
CAT,0.0185185185185185,0.0185185185185185,Industrials
CBOE,0.0185185185185185,0.0185185185185185,Financials
CFG,0.0185185185185185,0.0185185185185185,Financials
CHRW,0.0185185185185185,0.0185185185185185,Industrials
CMI,0.0185185185185185,0.0185185185185185,Industrials
CSCO,0.0185185185185185,0.0185185185185185,Information Technology
CSX,0.0185185185185185,0.0185185185185185,Industrials
DELL,0.0185185185185185,0.0185185185185185,Information Technology
ETR,0.0185185185185185,0.0185185185185185,Utilities
FDX,0.0185185185185185,0.0185185185185185,Industrials
GEV,0.0185185185185185,0.0185185185185185,Industrials
GLW,0.0185185185185185,0.0185185185185185,Information Technology
GM,0.0185185185185185,0.0185185185185185,Consumer Discretionary
GOOG,0.0185185185185185,0.0185185185185185,Communication
GOOGL,0.0185185185185185,0.0185185185185185,Communication
GS,0.0185185185185185,0.0185185185185185,Financials
HAL,0.0185185185185185,0.0185185185185185,Energy
HPE,0.0185185185185185,0.0185185185185185,Information Technology
INTC,0.0185185185185185,0.0185185185185185,Information Technology
IVZ,0.0185185185185185,0.0185185185185185,Financials
JBHT,0.0185185185185185,0.0185185185185185,Industrials
JBL,0.0185185185185185,0.0185185185185185,Information Technology
JNJ,0.0185185185185185,0.0185185185185185,Health Care
KEYS,0.0185185185185185,0.0185185185185185,Information Technology
KLAC,0.0185185185185185,0.0185185185185185,Information Technology
LRCX,0.0185185185185185,0.0185185185185185,Information Technology
MPWR,0.0185185185185185,0.0185185185185185,Information Technology
MS,0.0185185185185185,0.0185185185185185,Financials
MU,0.0185185185185185,0.0185185185185185,Information Technology
NTRS,0.0185185185185185,0.0185185185185185,Financials
NUE,0.0185185185185185,0.0185185185185185,Materials
ON,0.0185185185185185,0.0185185185185185,Information Technology
PLD,0.0185185185185185,0.0185185185185185,Real Estate
PWR,0.0185185185185185,0.0185185185185185,Industrials
ROST,0.0185185185185185,0.0185185185185185,Consumer Discretionary
STLD,0.0185185185185185,0.0185185185185185,Materials
STT,0.0185185185185185,0.0185185185185185,Financials
STX,0.0185185185185185,0.0185185185185185,Information Technology
TER,0.0185185185185185,0.0185185185185185,Information Technology
TRGP,0.0185185185185185,0.0185185185185185,Energy
VLO,0.0185185185185185,0.0185185185185185,Energy
VTR,0.0185185185185185,0.0185185185185185,Real Estate
VTRS,0.0185185185185185,0.0185185185185185,Health Care
WBD,0.0185185185185185,0.0185185185185185,Communication
WDC,0.0185185185185185,0.0185185185185185,Information Technology
