period,drawdown
2016-03-31,-0.03379334678609369
2016-04-30,-0.025465369602416188
2016-05-31,-0.015363263589172615
2016-06-30,-0.002273610122260683
2016-07-31,-0.010504966304828334
2016-08-31,-0.011419302051431268
2016-09-30,-0.02822368358931826
2016-10-31,-0.008734735481740086
2016-11-30,-0.004117797680867397
2016-12-31,0.0
2017-07-31,-0.0071265379986279465
2017-08-31,0.0
2017-09-30,0.0
2017-10-31,0.0
2017-11-30,0.0
2017-12-31,0.0
2018-01-31,-0.027990659862818124
2018-02-28,-0.038648988587306254
2018-03-31,-0.04098211644294891
2018-04-30,-0.031399635524061664
2018-05-31,-0.030645527293500785
2018-06-30,-0.006828039218860771
2018-07-31,0.0
2018-08-31,0.0
2018-09-30,-0.04823460236703414
2018-10-31,-0.03362772737812725
2018-11-30,-0.07179686924043327
2018-12-31,-0.03697688857777104
2019-01-31,-0.027531298480158894
2019-02-28,-0.021066444496369074
2019-03-31,-0.009250506410607873
2019-04-30,-0.03387973375510944
2019-05-31,0.0
2019-06-30,0.0
2019-07-31,-0.0008921546778101197
2019-08-31,0.0
2019-09-30,0.0
2019-10-31,0.0
2019-11-30,0.0
2019-12-31,-0.011652012639342124
2020-01-31,-0.08329366564553564
2020-02-29,-0.17983662722351568
2020-03-31,-0.1359260860380339
2020-04-30,-0.12990775831127976
2020-05-31,-0.12725283203544246
2020-06-30,-0.10248558833552768
2020-07-31,-0.08956856095759358
2020-08-31,-0.10022020494688144
2020-09-30,-0.10846963401577436
2020-10-31,-0.06829560980729077
2020-11-30,-0.058312566853983006
2020-12-31,-0.06512783267649125
2021-01-31,-0.0399981714523685
2021-02-28,0.0
2021-03-31,0.0
2021-04-30,0.0
2021-05-31,-0.004890346905806586
2021-06-30,0.0
2021-07-31,0.0
2021-08-31,-0.035887580712213984
2021-09-30,0.0
2021-10-31,-0.023760258662069322
2021-11-30,0.0
2021-12-31,-0.03674328427239981
2022-01-31,-0.04670324226340927
2022-02-28,-0.023223233117659947
2022-03-31,-0.06213989139731957
2022-04-30,-0.05909143978911169
2022-05-31,-0.08997587554906528
2022-06-30,-0.06505158246439113
2022-07-31,-0.06665659786232825
2022-08-31,-0.0937909007296156
2022-09-30,-0.05837034336969238
2022-10-31,-0.056386642348731475
2022-11-30,-0.06393901332710406
2022-12-31,-0.06199085674645899
2023-01-31,-0.0672284829204014
2023-02-28,-0.07292868193333424
2023-03-31,-0.069845397644551
2023-04-30,-0.07403355653391752
2023-05-31,-0.052681421119532224
2023-06-30,-0.03810664337687719
2023-07-31,-0.04577980814450544
2023-08-31,-0.07452867102905192
2023-09-30,-0.1096631682011564
2023-10-31,-0.06657978675263454
2023-11-30,-0.04770963806008832
2023-12-31,-0.04081555820098359
2024-01-31,-0.021866880406311906
2024-02-29,0.0
2024-03-31,-0.02803763897144873
2024-04-30,-0.029146697845501723
2024-05-31,-0.02245335683514671
2024-06-30,0.0
2024-07-31,0.0
2024-08-31,0.0
2024-09-30,-0.0026722971889447944
2024-10-31,0.0
2024-11-30,-0.05210572056775664
2024-12-31,-0.019288812570190883
2025-01-31,-0.032198770108253116
2025-02-28,-0.05524924389958785
2025-03-31,-0.06184960401567119
2025-04-30,-0.039829730901209226
2025-05-31,-0.031116968989232996
2025-06-30,-0.02176690763653366
2025-07-31,-0.013021924473511914
2025-08-31,-0.0055145363851781815
2025-09-30,-0.010541824222698448
2025-10-31,-0.0026281981477456196
2025-11-30,0.0
2025-12-31,0.0
2026-01-31,0.0
2026-02-28,-0.0460443726190759
2026-03-31,0.0
2026-04-30,0.0
2026-05-31,0.0
2026-06-30,0.0
