asset,periods_held,total_contribution,mean_per_period,sharpe
NVDA,76,0.0503836188019331,0.0006629423526570145,1.7033400060647699
MU,66,0.03808126182473304,0.0005769888155262581,1.4603622575189015
GE,51,0.026249310302013325,0.0005146923588630063,0.6022853264196214
WDC,37,0.02222115771505583,0.000600571830136644,1.6392059255287814
LRCX,64,0.02159384235448533,0.00033740378678883326,1.0039587317317387
DUK,31,0.020178010628142007,0.0006509035686497422,0.6121445980751175
AMAT,61,0.01991440060805435,0.0003264655837385959,1.1629116509817563
CTAS,98,0.01979714232678624,0.00020201165639577797,1.1804592890220031
HWM,46,0.018403948897716363,0.0004000858456025296,1.5764391649362017
PWR,71,0.01740967171595764,0.0002452066438867273,1.2063198462370277
GNW,22,0.017279851753818787,0.0007854478069917631,1.613059432369907
UNH,88,0.016530007863210548,0.0001878409984455744,1.2677979648752806
INTU,85,0.01649131908231585,0.00019401551861548058,1.0173877208869775
NFLX,67,0.015538075323548157,0.00023191157199325607,0.8739786208325337
GLW,45,0.015448581782266945,0.0003433018173837099,1.065512713561174
EXPE,50,0.014465614418806762,0.0002893122883761352,1.0236597972559758
ADBE,64,0.013943692609937573,0.00021787019703027458,1.169073050804855
NTAP,48,0.013847907226317143,0.00028849806721494047,1.1638784355233007
F,42,0.013750733764878065,0.00032739842297328727,0.8936035620413448
LLY,85,0.013505478067188955,0.00015888797726104653,0.9023939617547799
AMZN,86,0.01347504932602678,0.00015668662007007884,0.7033676747807678
MA,84,0.013277239846385819,0.0001580623791236407,0.9297302909269008
PHM,50,0.012880095710683192,0.00025760191421366385,0.8079275401704663
AZO,103,0.012134874403188155,0.00011781431459405975,0.7401571940273186
BIIB,62,0.011706056142229106,0.00018880735713272754,0.7830366623713921
STX,40,0.011650671662689214,0.00029126679156723037,0.7249619891454748
PH,52,0.011586391761210135,0.00022281522617711798,1.062536117158896
HSP,37,0.01099361979736484,0.0002971248593882389,1.2716243044591544
SNDK,30,0.010914199556668709,0.000363806651888957,0.9706721033851032
CAT,57,0.010877911613292986,0.0001908405546191752,0.8366927514020772
FISV,65,0.01069552761510255,0.00016454657869388538,1.2131650220435617
GEV,14,0.010531922216207723,0.0007522801583005516,2.1767992502248044
MSI,63,0.010415963381401579,0.00016533275208573936,1.0086895254020418
DVA,32,0.010245054052330425,0.00032015793913532577,1.302574128507389
RCL,31,0.010226957176829095,0.00032990184441384176,1.0735087391709055
TT,41,0.010049938903721288,0.0002451204610663729,1.252727532694188
AMP,59,0.009759708406947924,0.0001654187865584394,1.0110637835940315
WBD,10,0.009745096933892193,0.0009745096933892192,1.7739615063943215
ETN,54,0.0096748796695377,0.00017916443832477222,0.8092251126080943
TDC,32,0.009542063542453256,0.00029818948570166425,1.8062568451529848
WYND,32,0.009514345301094103,0.0002973232906591907,1.708996462563799
STZ,54,0.009472150999571174,0.0001754102036957625,0.8147902094018881
MCK,81,0.009391509949163596,0.00011594456727362464,0.6595143992746679
MCHP,31,0.009338996412396442,0.000301257948786982,1.3173802722780967
SNPS,39,0.009298918921183947,0.00023843381849189606,1.133323082989895
SBUX,55,0.009249359747062832,0.00016817017721932421,0.8892769146473006
ANET,22,0.009170444849588972,0.0004168384022540442,1.4171987058558608
NOC,54,0.009089652741661697,0.00016832690262336478,1.0984343983419025
COST,99,0.009082007160983676,9.173744607054218e-05,0.6137389147419273
SHW,63,0.009058029823822726,0.0001437782511717893,0.7957045080067063
HD,64,0.0090371969999091,0.0001412062031235797,0.994322676299732
BSX,70,0.009018339148856094,0.0001288334164122299,0.9091670470050512
KLAC,65,0.00895791013853644,0.00013781400213132985,0.5429990399585708
ABC,62,0.008932108918170945,0.00014406627287372493,0.9970997709576995
LTD,23,0.008847858553250819,0.000384689502315253,2.026925299806405
AXON,18,0.008798213142776663,0.0004887896190431479,1.079485575508557
WELL,42,0.00879819418374634,0.00020948081389872238,1.2337132007209282
ISRG,62,0.00878271451256534,0.00014165668568653773,0.5483279047540666
