cost_bps,net_sharpe,net_cagr,ann_tcost
0.0,0.5189625190642585,0.06296596173258795,0.0
2.5,0.512164003551618,0.0619858424922024,0.0009269674349395185
5.0,0.5053641783282729,0.0610065253374088,0.001853934869879037
10.0,0.4917607072077149,0.05905029496652725,0.003707869739758074
20.0,0.4645392427215657,0.05514743377356668,0.007415739479516148
35.0,0.4236740075179757,0.04931707154412268,0.012977544089153258
50.0,0.38277436964989975,0.04351531420220622,0.01853934869879037
75.0,0.3145479372996159,0.03390894853701232,0.027809023048185555
100.0,0.24626987995338792,0.02438112564074002,0.03707869739758074
