asset,periods_held,total_contribution,mean_per_period,sharpe
CF,130,0.004807411790762505,3.6980090698173115e-05,0.38868785818906976
BIIB,125,0.004784697798630965,3.827758238904772e-05,0.4182454948880574
LH,144,0.004742530889600134,3.293424228888982e-05,0.5508552449342544
MCHP,129,0.00471174433258232,3.6525149864979225e-05,0.4247552359096673
TGNA,44,0.004711149634633239,0.00010707158260530088,0.9424930152954615
RL,118,0.004706305699759995,3.988394660813555e-05,0.4654534922456702
FB,70,0.004691677139748839,6.702395913926913e-05,0.6837231068512095
AON,165,0.004680868060595873,2.8368897336944686e-05,0.46952080129770435
DHI,146,0.004673506679400816,3.2010319721923395e-05,0.34084341642076227
SYK,161,0.0046714502511862824,2.9015218951467592e-05,0.5046554385005779
HSP,60,0.004639822219638452,7.733037032730752e-05,0.9855861663878807
RHT,80,0.0045482123197263715,5.6852653996579647e-05,0.6829080371683213
CMA,93,0.004546032002628196,4.88820645443892e-05,0.7195955779642965
NRG,111,0.0045351570787978525,4.0857270980160835e-05,0.4213291987232382
XEL,160,0.004524331956650264,2.8277074729064147e-05,0.5560262586760008
AVY,138,0.0044886392875555185,3.2526371648953034e-05,0.44850717020317754
BLK,126,0.004424196011177096,3.511266675537378e-05,0.5382428870710173
AMT,138,0.004392453769659408,3.182937514245948e-05,0.5708702214907859
ROK,138,0.0043789478173269815,3.173150592265929e-05,0.39887395536231224
PKI,134,0.0043272502442898335,3.229291227081965e-05,0.495398201497518
ZTS,95,0.004308852955063285,4.5356346895403e-05,0.6578801112003662
ROP,148,0.004282272309965578,2.8934272364632283e-05,0.5607559211563321
WAB,63,0.004269346027361199,6.776739725970156e-05,1.0147999241477244
CMS,164,0.004222794584135032,2.5748747464238e-05,0.5147962367207776
EXPD,134,0.004215045886360638,3.1455566316124166e-05,0.497769491630003
RAI,67,0.0042142730651909596,6.289959798792477e-05,1.0543534147119458
PLD,117,0.004154959419404982,3.551247367012805e-05,0.5552202881651948
AKAM,128,0.004135279878470934,3.2306874050554175e-05,0.3722357486537979
TER,71,0.004130421335336229,5.817494838501731e-05,0.48888066011203635
AJG,93,0.004118996327660383,4.4290283093122394e-05,0.7800594219790518
PXD,105,0.0040870127304121736,3.892393076583023e-05,0.460359503118316
AAPL,88,0.004064152353398855,4.618354947044153e-05,0.5475676923053758
LOW,146,0.004061431573881865,2.781802447864291e-05,0.3893094548782433
GWW,155,0.0040466513579895756,2.610742811606178e-05,0.3573134631001111
ALL,139,0.004042286298914687,2.9081196395069693e-05,0.47834694157791285
FRX,45,0.004040286792493907,8.978415094430905e-05,1.045309633903231
FFIV,101,0.004027027872217538,3.987156309126275e-05,0.48339525758631186
WMB,144,0.00401131518422786,2.7856355446026805e-05,0.3406371579179999
WBD,19,0.004006554698595883,0.00021087129992609913,1.1506973456192875
HLT,74,0.003999046051378703,5.4041162856468965e-05,0.8054474002970688
GEV,14,0.0039747295709744454,0.00028390925506960324,2.17485737498881
CDNS,83,0.003966559880746244,4.778987808128005e-05,0.651710861949002
TEL,116,0.003927220871960221,3.3855352344484664e-05,0.49294149139820453
LEN,131,0.003926175438989134,2.9970804877779646e-05,0.3370489038016048
WEC,148,0.003908736576967179,2.6410382276805266e-05,0.5288938930978769
SNA,155,0.003894243517000951,2.512415172258678e-05,0.3512690637692818
TMO,167,0.0038571918444993258,2.3096957152690572e-05,0.34975567212382513
AIV,95,0.0038469319378213,4.0494020398118947e-05,0.6717636751244671
AXP,85,0.003845261178294641,4.523836680346637e-05,0.6930747249900706
CHRW,121,0.003824339164050958,3.160610879380957e-05,0.42375192568285625
HCA,85,0.0038227191199716954,4.497316611731406e-05,0.5145228483681538
NKE,122,0.0038109668302872004,3.123743303514099e-05,0.4643261730988158
CBS,80,0.003796193564903006,4.7452419561287574e-05,0.6628292972788883
DOV,131,0.003780273295882516,2.885704806017188e-05,0.40157302461073335
FDX,123,0.003772700412326544,3.067236107582556e-05,0.4089711749448899
DC7,51,0.003719640302408216,7.293412357663168e-05,1.3004845894904922
CME,100,0.0037110394652773463,3.711039465277346e-05,0.7116992251692688
SNPS,76,0.0037104747427324563,4.8822036088584955e-05,0.5766473559816205
KR,132,0.003702066314272486,2.8045956926306712e-05,0.42761856268833415
MHFI,70,0.003692394681881229,5.2748495455446124e-05,0.7232216238097794
FANG,50,0.0036791740739026994,7.358348147805399e-05,0.7663645663992373
TSLA,34,0.003678694413854737,0.00010819689452513932,0.7466281092488849
DPS,87,0.0036603110645725026,4.207254097209773e-05,0.9200270490734229
MO,140,0.003605206433648675,2.5751474526061963e-05,0.4261127172547993
IPG,112,0.0036000340060027233,3.214316076788146e-05,0.4386812720997045
EOG,121,0.0035904013378627937,2.9672738329444576e-05,0.32204665178693037
AXON,20,0.003574793544572348,0.0001787396772286174,1.0689448181755425
GILD,108,0.00357012635057292,3.305672546826778e-05,0.4477175700448366
AME,104,0.0035666718099248247,3.429492124927716e-05,0.5374691070562538
ALB,47,0.003560849586770264,7.576275716532477e-05,0.6167137238356062
TPR,49,0.0035330260530688604,7.210257251160939e-05,0.6004146338091146
TSN,130,0.0035324618811730015,2.717278370133078e-05,0.3643792449807436
FAST,117,0.003531038436582576,3.0179815697286975e-05,0.41843360379871136
MNST,96,0.003526379301687069,3.673311772590697e-05,0.29931282960636035
NI,149,0.003517833752277496,2.3609622498506684e-05,0.2962292913358079
TRGP,29,0.003511605763117939,0.0001210898539006186,1.338145518061224
AN,75,0.0035081080825112203,4.6774774433482935e-05,0.5354980150299816
VRSN,167,0.003506919939145605,2.0999520593686256e-05,0.27696274153356676
CNP,142,0.0034927587345243583,2.459689249665041e-05,0.46905386973794916
UNP,144,0.003491684855215166,2.4247811494549766e-05,0.32906653905010474
BDX,136,0.003479718873753089,2.558616818936095e-05,0.421240970318629
DE,141,0.0034731323576252513,2.4632144380320932e-05,0.26236256509721667
DG,107,0.0034676259488942993,3.2407719148544856e-05,0.3991457650515019
LYV,53,0.0034628599863340036,6.533698087422649e-05,0.7298178277534213
CVC,39,0.0034354210482828136,8.808771918673881e-05,0.843498343471759
OKE,116,0.003417493871697843,2.9461154066360714e-05,0.35308962578920045
TMK,82,0.003403021778002401,4.150026558539514e-05,0.9285778286850274
CINF,144,0.003402787996239093,2.363047219610481e-05,0.43261726833070313
V,99,0.0033985279114164503,3.4328564761782324e-05,0.6939111577982015
TXT,131,0.003397963474427919,2.5938652476549e-05,0.3439727234021582
NSC,146,0.0033752830231997353,2.3118376871231062e-05,0.327364619294337
KSU,62,0.0033569531668058423,5.4144405916223264e-05,0.7039053163248102
META,34,0.0033288914031157292,9.79085706798744e-05,0.9439059560660535
WMT,155,0.0033038548918331275,2.1315192850536306e-05,0.4016169861880662
BKR,55,0.003288672489427886,5.97940452623252e-05,0.5906786724139808
CBOE,67,0.0032878169122881207,4.907189421325553e-05,0.8779515499972722
GD,143,0.003275581285204613,2.2906162833598693e-05,0.3789805442970596
TDG,76,0.0032627543901079994,4.2930978817210516e-05,0.5247916068823653
SNDK,59,0.003255614601502513,5.51799085000426e-05,0.44728213380980697
NUE,126,0.003235959983380684,2.5682222090322887e-05,0.24576259689259014
EQIX,88,0.003216152281818655,3.6547185020666534e-05,0.5621584479006256
VISA,33,0.0032027576730042934,9.705326281831192e-05,2.432909819493709
EL,141,0.0031755415330313895,2.252157115625099e-05,0.2689208365004803
SPG,136,0.0031668273428908916,2.328549516831538e-05,0.41369987058611035
JBL,58,0.003147812430620507,5.427262811414667e-05,0.515723785681745
SNI,65,0.0031089115161044424,4.782940794006834e-05,0.7401247935976013
ABBV,107,0.0030942436752308,2.8918165189072897e-05,0.39328112485946076
NOC,97,0.003092212099450898,3.187847525207111e-05,0.46577461146750626
NTRS,124,0.0030769082919637884,2.4813776548095068e-05,0.3577176472179192
NCRA,45,0.003068502367647688,6.818894150328196e-05,1.1449821112735765
WYND,61,0.003046527309085969,4.994307064075359e-05,0.7479411995151728
ICE,165,0.003018458432545116,1.8293687469970398e-05,0.19735971660557608
VRSK,91,0.003018396876821763,3.316919644859081e-05,0.5431183269960298
DTV,70,0.0029542500991466807,4.220357284495258e-05,0.6189304388362238
CSC,51,0.0029530314834887487,5.7902578107622526e-05,0.7309336334367608
RTX,51,0.002938100472793999,5.76098131920392e-05,1.0158851191718736
DTE,152,0.002893810480216084,1.903822684352687e-05,0.4009971352492098
MEE,19,0.002893649592437387,0.0001522973469703888,1.3242388542263694
TIE,21,0.0028696685658961677,0.0001366508840902937,1.277067141077218
MPWR,32,0.002862314505270484,8.944732828970262e-05,0.5205987302237407
WELL,63,0.0028559205143285885,4.533207165600934e-05,0.6699101928049095
CEG,67,0.0028536016490487673,4.259106938878757e-05,0.2849701808735713
MSCI,66,0.0028401088317756536,4.3031951996600815e-05,0.5728415706521489
PNW,142,0.0028273519632085226,1.9910929318369878e-05,0.39340640098902224
RF,72,0.0028234485402773265,3.9214563059407314e-05,0.4449667932425571
AEP,154,0.0027956401798445575,1.8153507661328296e-05,0.34222190336626457
PM,128,0.002780883585809249,2.1725653014134756e-05,0.34101014357687903
JBHT,70,0.002778364658457639,3.969092369225199e-05,0.5247912546730924
NEE,154,0.0027734551312784644,1.8009448904405615e-05,0.313955613010513
GNW,35,0.002770817533857003,7.916621525305722e-05,0.7885697112635058
TWX*,45,0.0027677351904616633,6.150522645470362e-05,1.0803333876242267
CCL,120,0.002757744873136535,2.2981207276137794e-05,0.23608072565580426
SPGI,84,0.002708123358503019,3.223956379170261e-05,0.49834421414883034
CFN,39,0.002702919776228702,6.930563528791544e-05,1.1882454734048815
FMC,98,0.00270092303590165,2.7560439141853575e-05,0.34814701533070286
SYF,71,0.0026994643362663103,3.8020624454455076e-05,0.46594383672478307
JCI,118,0.002694228645577228,2.2832446148959557e-05,0.29254684311076784
JWN,78,0.0026897219631494794,3.448361491217281e-05,0.5456696560818683
FOX,59,0.00268659949757727,4.55355847046995e-05,0.5487730837979949
JEC,35,0.0026845251741996726,7.670071926284779e-05,0.9072870787501924
PSA,143,0.0026651280949709015,1.863725940539092e-05,0.28964720975042324
IR,81,0.002662248378627661,3.286726393367483e-05,0.43972041916411325
NOW,47,0.0026569730267388706,5.653134099444406e-05,0.7686761846259479
SIAL,76,0.0026434054901339856,3.4781651185973495e-05,0.5556342156723924
INFO,42,0.002638733856589694,6.28269965854689e-05,1.1029853846570357
ES,141,0.002631284488455953,1.8661592116708888e-05,0.3752462839926957
CCI,104,0.0026279994629178436,2.5269225604979266e-05,0.4929616656337997
BFB,87,0.002624070108719642,3.016172538758209e-05,0.5994163710628083
CVS,128,0.0026101030630916442,2.039143018040347e-05,0.3436327824558573
CMG,96,0.002606651511837488,2.7152619914973833e-05,0.24539894951125948
LO,57,0.0025800283368292865,4.5263655032092745e-05,0.9345649980987426
WPI,51,0.002537405481387036,4.9753048654647764e-05,0.9967457589326715
RN7,35,0.0025089656945059863,7.168473412874247e-05,1.1196734315638661
LTD,40,0.0024758886200814847,6.189721550203712e-05,0.9135833873113132
VFC,96,0.0024705262491074385,2.5734648428202484e-05,0.34839957374369457
KMX,102,0.0024675175014792355,2.4191348053717994e-05,0.26542675807919147
DELL,39,0.002437805642340316,6.250783698308502e-05,0.42759115409222487
HPQ,102,0.0024376285954014996,2.38983195627598e-05,0.2884338939154117
APA,94,0.0024373684571106784,2.5929451671390195e-05,0.2036437905923294
MPN,19,0.0024364621622256777,0.0001282348506434567,1.2823952204104554
COF,129,0.0024180223957518407,1.8744359656991013e-05,0.27033569081270825
SWK,135,0.0024073262197194393,1.7832046071995846e-05,0.2441782429732544
AVB,125,0.0023957024574173926,1.916561965933914e-05,0.38151694243941964
L,88,0.002393332070801694,2.7196955350019253e-05,0.5405228499587896
AEC1,52,0.0023881956833517867,4.592684006445744e-05,0.7393589539255335
LUV,114,0.002381909342124645,2.0893941597584606e-05,0.20420038309661342
BK,129,0.0023666682372232026,1.8346265404831027e-05,0.2791508048294808
VLO,131,0.002361767308417595,1.8028758079523628e-05,0.17293757385002828
KEYS,56,0.0023436843691554314,4.185150659206128e-05,0.4281097726854432
WYNN,104,0.002337096030625508,2.2472077217552964e-05,0.2081774410180984
ITW,150,0.002329714697499445,1.5531431316662966e-05,0.2738726969248323
VTR,118,0.0023005694231873586,1.9496351043960666e-05,0.33593987493824534
ALD,56,0.0022959035728272693,4.099827808620124e-05,0.7439217042209535
PCP,61,0.0022877108379110137,3.750345635919694e-05,0.7637040324227012
CTVA,56,0.0022831199423355335,4.0769998970277385e-05,0.6272956386973485
COL,82,0.002261823636368147,2.758321507766033e-05,0.43376058499646947
STLD,24,0.0022508272046848432,9.378446686186847e-05,0.9460812639066918
XYL,111,0.002250663346495791,2.0276246364826943e-05,0.2860385154386297
EMN,116,0.002244988656102125,1.935335048363901e-05,0.25639272980263283
T3W1,44,0.0022356296737161556,5.080976531173081e-05,0.8826808568408163
DVA,120,0.002188597550806436,1.8238312923386968e-05,0.2231958404966951
USB,131,0.0021648440729119776,1.6525527274137233e-05,0.29618288807608273
STI,82,0.002161877424545,2.6364358835914633e-05,0.3921923695369029
STT,133,0.002156813499799945,1.6216642855638685e-05,0.2160847824237543
FTNT,57,0.002143827584240081,3.761101024982598e-05,0.42063037665313885
ALLE,100,0.0021217193735571216,2.1217193735571216e-05,0.2918708334008342
ANSS,62,0.0021129924990437965,3.408052417812575e-05,0.4648088688845184
SIVB,23,0.002103726396204579,9.1466365052373e-05,0.9853457527987279
VIAB,68,0.002093018811494231,3.077968840432693e-05,0.48143784095298037
FOXA,73,0.0020909697856707227,2.864342172151675e-05,0.32745453432822685
DF,22,0.0020860944354372983,9.482247433805902e-05,0.7189174474575535
PFE,119,0.0020813104656539723,1.749000391305859e-05,0.35718317800501886
ALXN,47,0.002070969313647419,4.40631768861153e-05,0.45324122540293815
RCL,73,0.002058950251896998,2.8204797971191755e-05,0.22714560533506045
CARR,40,0.0020543352493768777,5.135838123442194e-05,0.5685406669581391
UNS1,39,0.0020443210362498204,5.241848810896975e-05,0.3704352117305891
IRM,114,0.002044201431744481,1.7931591506530536e-05,0.23092843735217525
CTXS,102,0.002029178640131077,1.9893908236579187e-05,0.24890783596014396
CCE,73,0.002011957534148386,2.7561062111621726e-05,0.46832751611306545
SRE,144,0.0020075750502783884,1.394149340471103e-05,0.2649139323236439
MOLX,43,0.002004564124022985,4.661777032611593e-05,0.7077966618580162
LMT,94,0.001995922203604751,2.1233214931965436e-05,0.30910145674767636
AG4,51,0.001985836853515466,3.89379775199111e-05,0.6492812767083392
FISV,116,0.001977847063132481,1.705040571665932e-05,0.21928308066527172
FCX,65,0.001964928134659588,3.022966361014751e-05,0.23525606426887577
NTH,48,0.0019628669168141157,4.089306076696074e-05,0.7750302758958767
PLL,75,0.00195948560813525,2.6126474775136666e-05,0.3168458559623533
MYL,78,0.001955959744742323,2.5076406983875937e-05,0.2950803681164539
MMM,127,0.0019532608823665865,1.53800069477684e-05,0.2731658436960492
HBAN,122,0.0019424572667892375,1.5921780875321618e-05,0.23187872350986347
SRCL,65,0.0019410194692863444,2.986183798902068e-05,0.7795968079987552
TIF,91,0.0019320929489220675,2.1231790647495246e-05,0.2365378836492246
AMGN,156,0.001926323838301146,1.2348229732699653e-05,0.17874327263385698
PEP,156,0.001925612525589992,1.2343670035833283e-05,0.29124424641818486
LNC,91,0.0019248111089682017,2.1151770428221997e-05,0.2722199709088265
KRFT,20,0.001920385404626663,9.601927023133315e-05,0.9379658607539292
XL,81,0.0019142138242616627,2.363226943532917e-05,0.3378493658421177
RHI,107,0.0019029412501752837,1.7784497665189567e-05,0.2480067562500601
AIZ,154,0.0019026439901909144,1.2354831105135807e-05,0.146994999675784
SCHW,76,0.00189821238365579,2.4976478732313024e-05,0.30320846860020767
ODFL,36,0.0018816633775818692,5.2268427155051925e-05,0.6488325264639706
DGX,150,0.001875794445735796,1.2505296304905306e-05,0.19215378742333405
CPRT,43,0.0018749278457747941,4.3602973157553355e-05,0.5530579483804169
MLM,87,0.0018685984026714528,2.1478142559441987e-05,0.2555482752096875
IP,114,0.0018668103221813259,1.6375529141941457e-05,0.23465711342412254
LIN,66,0.0018593392584022993,2.8171806945489384e-05,0.5362229681173488
TEG,58,0.0018361498835395241,3.165775661275042e-05,0.5442257235318343
LLTC,68,0.001812067820026069,2.6648056176853957e-05,0.37659949026784306
HAR,57,0.0017996213574956006,3.157230451746668e-05,0.3108584052027667
MCD,167,0.0017914828857638597,1.072744242972371e-05,0.20436053212650873
FLIR,72,0.0017865668404178233,2.4813428339136436e-05,0.3011478001053331
NWL,101,0.0017795018109218875,1.7618829811107797e-05,0.27609348364249586
JAVA,17,0.001775538984451144,0.0001044434696735967,0.1581063058843354
BEAM,18,0.0017313528791074405,9.618627106152447e-05,1.4006813745563444
HAS,147,0.00172835728626969,1.1757532559657755e-05,0.12972046886832125
LHX,45,0.0017115265150655697,3.803392255701266e-05,0.5654376029820501
RJF,61,0.0017101050303752535,2.8034508694676287e-05,0.34704772289100827
DRE,45,0.001680557308991161,3.7345717977581355e-05,0.6292465147183901
EQR,109,0.0016778199659344233,1.539284372416902e-05,0.3188546165285358
BLL,119,0.0016763262696099053,1.4086775374873154e-05,0.18681641988215078
XOM,117,0.0016739747365331645,1.4307476380625338e-05,0.21924985180715018
COG,56,0.0016572129760313095,2.9593088857701954e-05,0.3631237823270969
AWK,70,0.0016547299424078473,2.3638999177254962e-05,0.4581557557252875
PAYX,147,0.0016482856411476916,1.1212827490800623e-05,0.2055807822646283
TRV,101,0.001641314315509213,1.625063678721993e-05,0.2831842800808583
WHR,96,0.0016359341573274925,1.7040980805494713e-05,0.19172140756617817
BKNG,54,0.0016010558977989258,2.96491832925727e-05,0.36813397038050977
BBT,22,0.0016005589193744596,7.275267815338452e-05,1.2248431274491323
CB,158,0.0015984737566040253,1.0116922510152059e-05,0.20851643947691792
HES,115,0.0015968045482665097,1.388525694144791e-05,0.11640051536871894
TDC,47,0.0015941882687274212,3.3918899334625985e-05,0.4695277515294896
LLL,85,0.0015896236084617938,1.8701454217197575e-05,0.2565067739032917
SBAC,50,0.0015762995065671708,3.152599013134342e-05,0.6103542646322622
EXR,60,0.001560608326318432,2.6010138771973865e-05,0.4008600438423864
TTWO,58,0.0015583731178420096,2.6868502031758786e-05,0.3660056725230438
FITB,121,0.001541290848462941,1.2737940896387943e-05,0.16838919662978954
TRIP,41,0.001535235433518235,3.7444766671176464e-05,0.2903350669048718
DHR,143,0.0015112775152553931,1.0568374232555197e-05,0.16351522476911953
GR,45,0.0015110992228190652,3.357998272931256e-05,0.3974398176994221
WFM,51,0.0015080636091166525,2.9569874688561816e-05,0.3816696184786286
GHC,32,0.0015036594347702832,4.698935733657135e-05,0.7693966026690743
SO,142,0.0014988850723280413,1.0555528678366487e-05,0.21516501740315958
EVRG,50,0.001497188476497548,2.994376952995096e-05,0.590211139868056
TSCO,83,0.0014938087502056922,1.7997695785610748e-05,0.2762102915277125
CMCSA,126,0.0014919590373062524,1.1840944740525812e-05,0.16375438206627022
TWC,13,0.0014788003692312059,0.0001137538745562466,1.858354796613111
AEE,151,0.0014705197799932553,9.738541589359306e-06,0.20709782757717848
EP,41,0.0014680271406405114,3.5805540015622226e-05,0.38740261243560736
IT,61,0.0014678663038758602,2.4063382030751807e-05,0.27239894964198275
MON,82,0.0014632304265553178,1.7844273494577046e-05,0.29462761737748705
NVLS,30,0.0014558197179108255,4.852732393036085e-05,0.6650103030406754
MWV,62,0.0014432380852826138,2.3278033633590545e-05,0.32038850487504716
ULTA,63,0.0014377667832076086,2.2821694971549344e-05,0.22969316265460255
PX,90,0.001434229862926939,1.5935887365854877e-05,0.3137960300769535
LIFE,34,0.0014242056517637164,4.188840152246225e-05,0.4836392119166047
T,99,0.0014092667296339858,1.4235017471050362e-05,0.24192605246614468
LM,54,0.0014091511283394077,2.6095391265544585e-05,0.3680453452408591
DLR,70,0.0013902960898245942,1.9861372711779918e-05,0.3529582418252723
EBAY,137,0.0013856883678907126,1.0114513634238779e-05,0.11161711474133268
HOT,60,0.0013789391261723953,2.298231876953992e-05,0.3030216350180926
BRO,28,0.0013750075415364946,4.910741219773195e-05,0.7252463097667653
MAA,44,0.0013737010732751186,3.122047893807088e-05,0.5776341873953824
BG,11,0.001371395439278404,0.0001246723126616731,1.1279520556368603
BBY,103,0.0013631647371994,1.3234609099023301e-05,0.1212549659582437
EQT,81,0.0013619873848326881,1.6814659072008495e-05,0.24648562065696367
DIS,136,0.001349121985635597,9.920014600261743e-06,0.14151106863550003
AFL,98,0.0013490510658200163,1.3765827202245064e-05,0.18392266113198627
