period,net,gross,benchmark
2006-10-31,1.0,1.0,1.016207917322431
2006-11-30,1.0,1.0,1.029130237025959
2006-12-31,1.0,1.0,1.041633941357979
2007-01-31,1.0,1.0,1.0188512744771816
2007-02-28,1.0,1.0,1.0289538786598365
2007-03-31,1.0,1.0,1.070183658791655
2007-04-30,1.0,1.0,1.1015167496805154
2007-05-31,1.0,1.0,1.0821362805077008
2007-06-30,1.0,1.0,1.0495391548647581
2007-07-31,1.0,1.0,1.0626681882955167
2007-08-31,1.0,1.0,1.1007152301037184
2007-09-30,1.0,1.0,1.1151770612399343
2007-10-31,0.9788712061685203,0.9799191782460712,1.0680406325470748
2007-11-30,0.9738438045075347,0.9751814071752212,1.0572055811143506
2007-12-31,0.9400888298336687,0.9416674951712309,0.9919436261615039
2008-01-31,0.9358008627737782,0.937639829896283,0.9570971358297796
2008-02-29,0.9330541020583173,0.9351513608588709,0.9438659196600543
2008-03-31,0.9484953714149232,0.9507963826074384,0.9882172373149962
2008-04-30,0.9541707296487523,0.9566562217095336,0.995548107262407
2008-05-31,0.944443499455986,0.9470673594845437,0.9100054005595924
2008-06-30,0.937477322099448,0.9403101175590917,0.9009553377588824
2008-07-31,0.9376872577837486,0.9407576416775577,0.9121488865319972
2008-08-31,0.9105213493500117,0.9137148803384295,0.831889179543012
2008-09-30,0.8733459124441949,0.8765959960953629,0.6911021128394697
2008-10-31,0.8591487139965203,0.8625923835687808,0.6384957518835424
2008-11-30,0.8591254488802955,0.8627557911004384,0.6438958158260543
2008-12-31,0.8566857714903061,0.8603717117821847,0.5900137972307034
2009-01-31,0.8538469068672141,0.8575922322340059,0.5249759839824598
2009-02-28,0.8558237665546173,0.8596429071537577,0.5689754290690933
2009-03-31,0.8557530862592428,0.8596156146586542,0.6225904532561253
2009-04-30,0.8560336433508144,0.8599208779005377,0.6556257066989615
2009-05-31,0.8567792330380358,0.8607138833446668,0.6557786573766101
2009-06-30,0.8606582766118799,0.8647168043069701,0.7049746893385576
2009-07-31,0.8615846218820061,0.8657764389451111,0.7278225550566415
2009-08-31,0.8652352439714044,0.8695355801133893,0.7529241806024078
2009-09-30,0.8575160520360706,0.8621079468863425,0.7382869698349253
2009-10-31,0.8878883183781213,0.8935328405822881,0.7804097098057406
2009-11-30,0.9232306663880182,0.9294631982191253,0.794285735682789
2009-12-31,0.8933764664468214,0.8997451953659705,0.7649276670071999
2010-01-31,0.9273751008438932,0.934275999678103,0.7865420108144159
2010-02-28,0.9878896949942179,0.9954465489525949,0.8327579896951426
2010-03-31,1.0090742991251886,1.01714271957518,0.8450093369661043
2010-04-30,0.9375091084646816,0.9452982787974995,0.7757302771265262
2010-05-31,0.9049462917978759,0.9131128497233721,0.7345887887356549
2010-06-30,0.9511642891317571,0.9601821978504874,0.7842424438050759
2010-07-31,0.9313791394536713,0.9408133142057159,0.7470907364582073
2010-08-31,0.9763746006712166,0.9865477208553884,0.8125526934822586
2010-09-30,0.9911826769157843,1.001818858969559,0.8422704949101996
2010-10-31,0.9945106063154598,1.0056029851371173,0.8403538523892579
2010-11-30,1.0424116443888933,1.054412792264059,0.8950741388420009
2010-12-31,1.0523509141386433,1.0648188490554833,0.915315885926802
2011-01-31,1.088162168333722,1.1014668665681904,0.9445335911564817
2011-02-28,1.094065168217363,1.107688978550401,0.9433365813169956
2011-03-31,1.1202932556749141,1.134510271130369,0.9702536464802293
2011-04-30,1.1143887048132244,1.1288618314374579,0.9581331300942828
2011-05-31,1.0952443501349045,1.109869219888559,0.9407774520388236
2011-06-30,1.058254546926897,1.0725862809556006,0.9191635526424599
2011-07-31,1.0015751551981207,1.0153631804070786,0.866892547663423
2011-08-31,0.9276717344294316,0.9406634865278284,0.8049518404092029
2011-09-30,0.9982833078271519,1.012756867941005,0.8912702770479515
2011-10-31,0.9971451304794502,1.012467466497749,0.8868048351093643
2011-11-30,0.9976482105023639,1.0132754833771598,0.8944587597269525
2011-12-31,1.0090366102735195,1.0253389314519876,0.9329173750891996
2012-01-31,1.0203227285835899,1.03708629242778,0.9708038463093979
2012-02-29,1.0338278677814348,1.051096676491041,1.0011539480082512
2012-03-31,1.0358613724563182,1.0534616099408978,0.9934111302889037
2012-04-30,1.0117587190819648,1.029240372495641,0.9297307237925828
2012-05-31,1.0255475670192786,1.0435734769216172,0.9666571798778218
2012-06-30,1.0314699219614694,1.049913921969795,0.9835026235871188
2012-07-31,1.0410909104217927,1.060141459503924,1.0029096193199822
2012-08-31,1.0544196695802408,1.0741369320170633,1.0272129275589137
2012-09-30,1.0456761066260545,1.0656361684382294,1.005594294059294
2012-10-31,1.0543765693068214,1.0748805857419004,1.008192859764553
2012-11-30,1.065192845593244,1.0861971306824578,1.0132604202531323
2012-12-31,1.1121872851260053,1.1344376289440101,1.0595836286058988
2013-01-31,1.1245318088712368,1.1473657227513883,1.0713283197960808
2013-02-28,1.1598006356826682,1.1836680231258225,1.109967433136592
2013-03-31,1.1714279280275441,1.1958862970722302,1.1301790682920234
2013-04-30,1.192840691601654,1.2180187739145287,1.1534359380292283
2013-05-31,1.1806163269007954,1.205902238147803,1.1360612640278194
2013-06-30,1.2364151789695585,1.2631323495723699,1.1918798283360659
2013-07-31,1.204584650267408,1.230890431524245,1.1546039984154826
2013-08-31,1.2432976026731892,1.270671911164188,1.188229849790342
2013-09-30,1.2866488674246523,1.3152145077815607,1.241195465809811
2013-10-31,1.3135604648135428,1.3429815069573505,1.275801526149782
2013-11-30,1.3436521512699349,1.3739876073495916,1.30580857423438
2013-12-31,1.3078868810377473,1.3376511514663005,1.2597142643450867
2014-01-31,1.3644026256536086,1.395687994611625,1.3134447013543702
2014-02-28,1.3689730561454265,1.4006376212509077,1.3194707700230632
2014-03-31,1.3639540283117333,1.396011520513575,1.3157516580414577
2014-04-30,1.3899740582952622,1.4229469259058338,1.341955552852744
2014-05-31,1.4191090774209958,1.4532590602810032,1.3681532449164322
2014-06-30,1.3850275469740678,1.4186038182750822,1.3476267677852987
2014-07-31,1.4302123731389629,1.4652006390249264,1.3972541911120437
2014-08-31,1.3990005385669047,1.4334429621484432,1.375246724333242
2014-09-30,1.4362119859338387,1.4718162415939986,1.4059704618031372
2014-10-31,1.4612560830927028,1.4979241497426337,1.4374209682691685
2014-11-30,1.4628701828147774,1.500047769285454,1.4306061748418546
2014-12-31,1.444851055070271,1.4819936140850214,1.3860260715574952
2015-01-31,1.4995844486000443,1.5385426696281737,1.4619800916975285
2015-02-28,1.493895548319864,1.533297726415111,1.4366051695488242
2015-03-31,1.4814695525639079,1.5211234594235092,1.4487695851819622
2015-04-30,1.500552513154044,1.541042643706863,1.4639660431278811
2015-05-31,1.4803312389150494,1.5206083372169914,1.4332325603995728
2015-06-30,1.5021886852502677,1.5433395267776502,1.455041959781815
2015-07-31,1.446955253134591,1.4870695659683717,1.363805908870744
2015-08-31,1.4338811925550405,1.4740381146510873,1.3279129323316754
2015-09-30,1.4815545858532757,1.5233880611387476,1.4381433060848
2015-10-31,1.4833096728089412,1.5256574361208979,1.436410798735928
2015-11-30,1.4756659331924422,1.5182426236978988,1.4113158950556266
2015-12-31,1.4354342560362292,1.4771664323958444,1.33942998274364
2016-01-31,1.4342925116016714,1.4763702341890055,1.3338940636621721
2016-02-29,1.4569836406598018,1.5004402981783487,1.4212574152029187
2016-03-31,1.4514247020714592,1.495083922021697,1.424210110888688
2016-04-30,1.463934895167802,1.5084829881763178,1.4456940878244522
2016-05-31,1.479110164518095,1.5245089949747843,1.4468704867395832
2016-06-30,1.498773293849937,1.545184199683253,1.4971775872159587
2016-07-31,1.4864082437282191,1.5328165646638812,1.49536281311458
2016-08-31,1.4850347389151524,1.5319325427881607,1.493545319486861
2016-09-30,1.45979138710631,1.5063211763914044,1.465843290799228
2016-10-31,1.4890674644409434,1.5369542834391239,1.511805257100789
2016-11-30,1.4960029761659186,1.5447251720790478,1.5392382780686555
2016-12-31,1.5733010536834056,1.6253022917513604,1.6868128043335588
2017-07-31,1.5620888639410493,1.6145852004953707,1.6871920201751982
2017-08-31,1.5984841003071535,1.652725982073461,1.718833916839116
2017-09-30,1.6234004163161941,1.678957120981622,1.7570202007393658
2017-10-31,1.6637153482305935,1.72097973870875,1.8065682576734898
2017-11-30,1.6724818439789302,1.7303668889603592,1.8244378581018028
2017-12-31,1.7305320669165642,1.790775357492618,1.9269492259195735
2018-01-31,1.682093332449803,1.7409779490288362,1.8516704139083804
2018-02-28,1.6636487528123385,1.7222280546569746,1.7991230965642138
2018-03-31,1.6596112002419325,1.7184330396626053,1.8040088773140164
2018-04-30,1.676193990752683,1.7359290489228538,1.84254553900443
2018-05-31,1.6774989992275944,1.7377441108109524,1.8505466366353254
2018-06-30,1.7187159260941618,1.7808131141296482,1.9172094792522365
2018-07-31,1.7441427238117009,1.8080540709828419,1.9753045552546973
2018-08-31,1.7467712200880734,1.8112792693638218,1.9836242055225375
2018-09-30,1.6625164048609462,1.7244415230226624,1.8455030343638765
2018-10-31,1.6880312737069931,1.7514778121689019,1.877955678268053
2018-11-30,1.621358515206458,1.6831282407519903,1.7058716084241718
