cost_bps,net_sharpe,net_cagr,ann_tcost
0.0,1.4578809657999756,0.16543749507886174,0.0
2.5,1.4374847700070694,0.16278246183872835,0.0022917242530468267
5.0,1.417065125348936,0.1601332936788642,0.0045834485060936535
10.0,1.3761565312844266,0.15485250239713766,0.009166897012187307
20.0,1.2940695088180352,0.1443607500214379,0.018333794024374614
35.0,1.170296660877531,0.12879620715965379,0.032084139542655585
50.0,1.0458060007788708,0.11343700567128678,0.04583448506093654
75.0,0.8368937876740753,0.08828753179714477,0.0687517275914048
100.0,0.6264532295506104,0.0636892087807226,0.09166897012187308
