aum,net_sharpe,net_cagr,ann_tcost,gross_sharpe
1000000.0,1.1373316286067772,0.07306195448736452,0.0007783649936371924,1.1492933387925042
10000000.0,1.1370693284891957,0.07304360335800375,0.0007955113512776085,1.1492933387925042
50000000.0,1.1365951528213427,0.07301043044308808,0.0008265071457201753,1.1492933387925042
100000000.0,1.1362398347007896,0.07298557398349326,0.0008497328949971526,1.1492933387925042
500000000.0,1.1347604104173723,0.07288218736715857,0.0009463371122666792,1.1492933387925042
1000000000.0,1.1336531968698982,0.07280483100989854,0.0010186242117769919,1.1492933387925042
5000000000.0,1.1289797418189156,0.07247843100492246,0.0013236902329468005,1.1492933387925042
10000000000.0,1.1254769936609523,0.07223391598380391,0.0015522821128466306,1.1492933387925042
50000000000.0,1.110695848466002,0.07120334401794337,0.00251628910853959,1.1492933387925042
100000000000.0,1.0999502418280493,0.07045598615608006,0.0032158961642462123,1.1492933387925042
